0 31 25963 0 1 2 3 4
0 31 26440 0 1 2 3 4
0 31 26355 0 1 2 3 4
0 31 25156 0 1 2 3 4
0 31 25232 0 1 2 3 4
0 31 25304 0 1 2 3 4
0 31 25305 0 1 2 3 4
0 31 25374 0 1 2 3 4
0 31 25375 0 1 2 3 4
0 31 26546 0 1 2 3 4
0 31 26436 0 1 2 3 4
0 31 26463 0 1 2 3 4
0 31 26352 0 1 2 3 4
0 31 26353 0 1 2 3 4
0 31 26378 0 1 2 3 4
0 31 26569 0 1 2 3 4
0 31 22146 0 1 2 3 4
0 31 26516 0 1 2 3 4
0 31 26431 0 1 2 3 4
0 31 23018 0 1 2 3 4
0 31 23019 0 1 2 3 4
0 31 23100 0 1 2 3 4
0 31 23254 0 1 2 3 4
0 31 26592 0 1 2 3 4
0 31 26615 0 1 2 3 4
0 31 26564 0 1 2 3 4
0 31 26591 0 1 2 3 4
0 31 26238 0 1 2 3 4
0 31 26400 0 1 2 3 4
0 31 26294 0 1 2 3 4
0 31 26321 0 1 2 3 4
0 31 26510 0 1 2 3 4
0 31 26536 0 1 2 3 4
0 31 26537 0 1 2 3 4
0 31 26562 0 1 2 3 4
0 31 26563 0 1 2 3 4
0 31 26589 0 1 2 3 4
0 31 26590 0 1 2 3 4
0 31 26613 0 1 2 3 4
0 31 26632 0 1 2 3 4
0 31 26264 0 1 2 3 4
0 31 26004 0 1 2 3 4
0 31 26058 0 1 2 3 4
0 31 26100 0 1 2 3 4
0 31 25486 0 1 2 3 4
0 31 24886 0 1 2 3 4
0 31 24887 0 1 2 3 4
0 31 24967 0 1 2 3 4
0 31 24968 0 1 2 3 4
0 31 24969 0 1 2 3 4
0 31 25049 0 1 2 3 4
0 31 25050 0 1 2 3 4
0 31 25051 0 1 2 3 4
0 31 25128 0 1 2 3 4
0 31 25129 0 1 2 3 4
0 31 23221 0 1 2 3 4
0 31 23222 0 1 2 3 4
0 31 23296 0 1 2 3 4
0 31 23297 0 1 2 3 4
0 31 23298 0 1 2 3 4
0 31 23299 0 1 2 3 4
0 31 23369 0 1 2 3 4
0 31 23370 0 1 2 3 4
0 31 23439 0 1 2 3 4
0 31 23441 0 1 2 3 4
0 31 23519 0 1 2 3 4
0 31 23520 0 1 2 3 4
0 31 23760 0 1 2 3 4
0 31 23843 0 1 2 3 4
0 31 23844 0 1 2 3 4
0 31 23929 0 1 2 3 4
0 31 23930 0 1 2 3 4
0 31 24011 0 1 2 3 4
0 31 24012 0 1 2 3 4
0 31 24100 0 1 2 3 4
0 31 24101 0 1 2 3 4
0 31 24181 0 1 2 3 4
0 31 24182 0 1 2 3 4
0 31 24263 0 1 2 3 4
0 31 24347 0 1 2 3 4
0 31 24348 0 1 2 3 4
0 31 24438 0 1 2 3 4
0 31 23066 0 1 2 3 4
0 31 17484 0 1 2 3 4
0 31 17660 0 1 2 3 4
0 31 17836 0 1 2 3 4
0 31 23141 0 1 2 3 4
0 31 22652 0 1 2 3 4
0 31 19054 0 1 2 3 4
0 31 19230 0 1 2 3 4
0 31 19231 0 1 2 3 4
0 31 19232 0 1 2 3 4
0 31 19409 0 1 2 3 4
0 31 19410 0 1 2 3 4
0 31 19411 0 1 2 3 4
0 31 19412 0 1 2 3 4
0 31 19589 0 1 2 3 4
0 31 19590 0 1 2 3 4
0 31 19764 0 1 2 3 4
0 31 19765 0 1 2 3 4
0 31 19941 0 1 2 3 4
0 31 19942 0 1 2 3 4
0 31 19943 0 1 2 3 4
0 31 20113 0 1 2 3 4
0 31 20114 0 1 2 3 4
0 31 20115 0 1 2 3 4
0 31 22387 0 1 2 3 4
0 31 22479 0 1 2 3 4
0 31 22200 0 1 2 3 4
0 31 22294 0 1 2 3 4
0 31 22295 0 1 2 3 4
0 31 19051 0 1 2 3 4
0 31 19227 0 1 2 3 4
0 31 19405 0 1 2 3 4
0 31 19406 0 1 2 3 4
0 31 16617 0 1 2 3 4
0 31 14315 0 1 2 3 4
0 31 14497 0 1 2 3 4
0 31 14862 0 1 2 3 4
0 31 15042 0 1 2 3 4
0 31 19933 0 1 2 3 4
0 31 19934 0 1 2 3 4
0 31 19935 0 1 2 3 4
0 31 20105 0 1 2 3 4
0 31 20106 0 1 2 3 4
0 31 20107 0 1 2 3 4
0 31 20264 0 1 2 3 4
0 31 20265 0 1 2 3 4
0 31 20266 0 1 2 3 4
0 31 20424 0 1 2 3 4
0 31 20425 0 1 2 3 4
0 31 20426 0 1 2 3 4
0 31 20427 0 1 2 3 4
0 31 20575 0 1 2 3 4
0 31 20576 0 1 2 3 4
0 31 20714 0 1 2 3 4
0 31 20846 0 1 2 3 4
0 31 20847 0 1 2 3 4
0 31 20973 0 1 2 3 4
0 31 20974 0 1 2 3 4
0 31 21100 0 1 2 3 4
0 31 21101 0 1 2 3 4
0 31 21214 0 1 2 3 4
0 31 21215 0 1 2 3 4
0 31 21216 0 1 2 3 4
0 31 21322 0 1 2 3 4
0 31 21323 0 1 2 3 4
0 31 21324 0 1 2 3 4
0 31 21429 0 1 2 3 4
0 31 21430 0 1 2 3 4
0 31 21431 0 1 2 3 4
0 31 21525 0 1 2 3 4
0 31 21526 0 1 2 3 4
0 31 21625 0 1 2 3 4
0 31 21626 0 1 2 3 4
0 31 21723 0 1 2 3 4
0 31 21724 0 1 2 3 4
0 31 21725 0 1 2 3 4
0 31 21822 0 1 2 3 4
0 31 21823 0 1 2 3 4
0 31 21824 0 1 2 3 4
0 31 21919 0 1 2 3 4
0 31 21920 0 1 2 3 4
0 31 21921 0 1 2 3 4
0 31 21922 0 1 2 3 4
0 31 22013 0 1 2 3 4
0 31 22014 0 1 2 3 4
0 31 22015 0 1 2 3 4
0 31 22292 0 1 2 3 4
0 31 18698 0 1 2 3 4
0 31 18873 0 1 2 3 4
0 31 19754 0 1 2 3 4
0 31 19930 0 1 2 3 4
0 31 21426 0 1 2 3 4
0 31 20573 0 1 2 3 4
0 31 20711 0 1 2 3 4
0 31 20712 0 1 2 3 4
0 31 20843 0 1 2 3 4
0 31 20844 0 1 2 3 4
0 31 20970 0 1 2 3 4
0 31 20971 0 1 2 3 4
0 31 21096 0 1 2 3 4
0 31 21097 0 1 2 3 4
0 31 21211 0 1 2 3 4
0 31 21092 0 1 2 3 4
0 31 19042 0 1 2 3 4
0 31 19043 0 1 2 3 4
0 31 19044 0 1 2 3 4
0 31 19045 0 1 2 3 4
0 31 19218 0 1 2 3 4
0 31 19219 0 1 2 3 4
0 31 19220 0 1 2 3 4
0 31 19221 0 1 2 3 4
0 31 19397 0 1 2 3 4
0 31 19398 0 1 2 3 4
0 31 19399 0 1 2 3 4
0 31 19400 0 1 2 3 4
0 31 19576 0 1 2 3 4
0 31 19577 0 1 2 3 4
0 31 19578 0 1 2 3 4
0 31 19579 0 1 2 3 4
0 31 19749 0 1 2 3 4
0 31 19750 0 1 2 3 4
0 31 19751 0 1 2 3 4
0 31 19752 0 1 2 3 4
0 31 19925 0 1 2 3 4
0 31 19926 0 1 2 3 4
0 31 19927 0 1 2 3 4
0 31 20096 0 1 2 3 4
0 31 20097 0 1 2 3 4
0 31 20098 0 1 2 3 4
0 31 20099 0 1 2 3 4
0 31 20255 0 1 2 3 4
0 31 20256 0 1 2 3 4
0 31 20257 0 1 2 3 4
0 31 20258 0 1 2 3 4
0 31 20416 0 1 2 3 4
0 31 20417 0 1 2 3 4
0 31 20418 0 1 2 3 4
0 31 20569 0 1 2 3 4
0 31 20091 0 1 2 3 4
0 31 20092 0 1 2 3 4
0 31 20249 0 1 2 3 4
0 31 20250 0 1 2 3 4
0 31 20251 0 1 2 3 4
0 31 20252 0 1 2 3 4
0 31 20408 0 1 2 3 4
0 31 20409 0 1 2 3 4
0 31 20410 0 1 2 3 4
0 31 20411 0 1 2 3 4
0 31 20704 0 1 2 3 4
0 31 20837 0 1 2 3 4
0 31 20963 0 1 2 3 4
0 31 20964 0 1 2 3 4
0 31 20965 0 1 2 3 4
0 31 21091 0 1 2 3 4
0 31 20834 0 1 2 3 4
0 31 20832 0 1 2 3 4
0 31 20831 0 1 2 3 4
0 31 21085 0 1 2 3 4
0 31 21086 0 1 2 3 4
0 31 21087 0 1 2 3 4
0 31 21204 0 1 2 3 4
0 31 21205 0 1 2 3 4
0 31 21316 0 1 2 3 4
0 31 21424 0 1 2 3 4
0 31 21622 0 1 2 3 4
0 31 21201 0 1 2 3 4
0 31 21313 0 1 2 3 4
0 31 21421 0 1 2 3 4
0 31 21523 0 1 2 3 4
0 31 20820 0 1 2 3 4
0 31 20951 0 1 2 3 4
0 31 20952 0 1 2 3 4
0 31 20953 0 1 2 3 4
0 31 21079 0 1 2 3 4
0 31 21080 0 1 2 3 4
0 31 21081 0 1 2 3 4
0 31 21198 0 1 2 3 4
0 31 8780 0 1 2 3 4
0 31 27474 0 1 2 3 4
0 31 8381 0 1 2 3 4
0 31 37789 0 1 2 3 4
0 31 26946 0 1 2 3 4
0 31 26724 0 1 2 3 4
0 31 8374 0 1 2 3 4
0 31 8468 0 1 2 3 4
0 31 26776 0 1 2 3 4
0 31 26788 0 1 2 3 4
0 31 26789 0 1 2 3 4
0 31 26790 0 1 2 3 4
0 31 26801 0 1 2 3 4
0 31 26802 0 1 2 3 4
0 31 26803 0 1 2 3 4
0 31 26814 0 1 2 3 4
0 31 26815 0 1 2 3 4
0 31 26816 0 1 2 3 4
0 31 26817 0 1 2 3 4
0 31 26818 0 1 2 3 4
0 31 26830 0 1 2 3 4
0 31 26831 0 1 2 3 4
0 31 26832 0 1 2 3 4
0 31 26833 0 1 2 3 4
0 31 26834 0 1 2 3 4
0 31 26846 0 1 2 3 4
0 31 26847 0 1 2 3 4
0 31 26848 0 1 2 3 4
0 31 26849 0 1 2 3 4
0 31 26861 0 1 2 3 4
0 31 26862 0 1 2 3 4
0 31 26863 0 1 2 3 4
0 31 26864 0 1 2 3 4
0 31 26876 0 1 2 3 4
0 31 26877 0 1 2 3 4
0 31 26878 0 1 2 3 4
0 31 26879 0 1 2 3 4
0 31 26891 0 1 2 3 4
0 31 26892 0 1 2 3 4
0 31 26893 0 1 2 3 4
0 31 26894 0 1 2 3 4
0 31 26895 0 1 2 3 4
0 31 26910 0 1 2 3 4
0 31 26911 0 1 2 3 4
0 31 26912 0 1 2 3 4
0 31 26926 0 1 2 3 4
0 31 26927 0 1 2 3 4
0 31 26928 0 1 2 3 4
0 31 26944 0 1 2 3 4
0 31 26945 0 1 2 3 4
0 31 26961 0 1 2 3 4
0 31 26962 0 1 2 3 4
0 31 26981 0 1 2 3 4
0 31 26982 0 1 2 3 4
0 31 26999 0 1 2 3 4
0 31 27000 0 1 2 3 4
0 31 27001 0 1 2 3 4
0 31 27017 0 1 2 3 4
0 31 27018 0 1 2 3 4
0 31 27019 0 1 2 3 4
