0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.001 0 0 0 0 0 0 0 0 0 0 0 0 0
0.161 0 0 0 0 0 0 0 0 0 0 0 0 0
0.678 0 0.007 0 0 0 0 0 0 0 0 0 0 0
0.158 0 0.375 0.01 0 0 0 0 0 0 0 0 0 0
0.001 0 0.587 0.454 0.015 0 0 0 0 0 0 0 0 0
0 0 0.031 0.521 0.541 0.025 0 0 0 0 0 0 0 0
0 0 0 0.016 0.436 0.649 0.067 0 0 0 0 0 0 0
0 0 0 0 0.007 0.323 0.759 0.088 0 0 0 0 0 0
0 0 0 0 0 0.002 0.174 0.798 0.128 0 0 0 0 0
0 0 0 0 0 0 0 0.114 0.811 0.26 0 0 0 0
0 0 0 0 0 0 0 0 0.06 0.726 0.339 0.001 0 0
0 0 0 0 0 0 0 0 0 0 0.66 0.999 1 0.951
