pt_graph landings
29 21676.6
30 21676.6
31 21676.6
39 21676.6
40 21676.6
41 21676.6
42 21676.6
43 21676.6
44 21676.6
45 21676.6
46 21676.6
47 21676.6
60 21676.6
61 21676.6
62 21676.6
63 21676.6
64 21676.6
65 21676.6
66 21676.6
67 21676.6
68 21676.6
69 21676.6
70 21676.6
71 21676.6
90 21676.6
91 21676.6
92 21676.6
93 21676.6
94 21676.6
95 21676.6
96 21676.6
97 21676.6
98 21676.6
99 21676.6
100 21676.6
101 21676.6
102 21676.6
103 21676.6
130 21676.6
131 21676.6
132 21676.6
133 21676.6
134 21676.6
135 21676.6
136 21676.6
137 21676.6
138 21676.6
139 21676.6
140 21676.6
141 21676.6
142 21676.6
143 21676.6
170 21676.6
171 21676.6
172 21676.6
173 21676.6
174 21676.6
175 21676.6
176 21676.6
177 21676.6
178 21676.6
179 21676.6
180 21676.6
181 21676.6
182 21676.6
183 21676.6
184 21676.6
217 21676.6
218 21676.6
219 21676.6
220 21676.6
221 21676.6
222 21676.6
223 21676.6
224 21676.6
225 21676.6
226 21676.6
227 21676.6
228 21676.6
229 21676.6
230 21676.6
231 21676.6
263 21676.6
264 21676.6
265 21676.6
266 21676.6
267 21676.6
268 21676.6
269 21676.6
270 21676.6
271 21676.6
272 21676.6
273 21676.6
274 21676.6
275 21676.6
276 21676.6
277 21676.6
278 21676.6
325 21676.6
326 21676.6
327 21676.6
328 21676.6
329 21676.6
330 21676.6
331 21676.6
332 21676.6
333 21676.6
334 21676.6
335 21676.6
336 21676.6
337 21676.6
338 21676.6
339 21676.6
340 21676.6
390 21676.6
391 21676.6
392 21676.6
393 21676.6
394 21676.6
395 21676.6
396 21676.6
397 21676.6
398 21676.6
399 21676.6
400 21676.6
401 21676.6
402 21676.6
403 21676.6
404 21676.6
454 21676.6
455 21676.6
456 21676.6
457 21676.6
458 21676.6
459 21676.6
460 21676.6
461 21676.6
462 21676.6
463 21676.6
464 21676.6
465 21676.6
466 21676.6
467 21676.6
468 21676.6
529 21676.6
530 21676.6
531 21676.6
532 21676.6
533 21676.6
534 21676.6
535 21676.6
536 21676.6
537 21676.6
538 21676.6
539 21676.6
540 21676.6
541 21676.6
542 21676.6
605 21676.6
606 21676.6
607 21676.6
608 21676.6
609 21676.6
610 21676.6
611 21676.6
612 21676.6
613 21676.6
614 21676.6
615 21676.6
616 21676.6
617 21676.6
681 21676.6
682 21676.6
683 21676.6
684 21676.6
685 21676.6
686 21676.6
687 21676.6
688 21676.6
689 21676.6
690 21676.6
691 21676.6
692 21676.6
762 21676.6
763 21676.6
764 21676.6
765 21676.6
766 21676.6
767 21676.6
768 21676.6
769 21676.6
770 21676.6
771 21676.6
772 21676.6
847 21676.6
848 21676.6
849 21676.6
850 21676.6
851 21676.6
852 21676.6
853 21676.6
927 21676.6
928 21676.6
929 21676.6
930 21676.6
931 21676.6
1011 21676.6
1012 21676.6
1013 21676.6
2055 21676.6
2056 21676.6
2120 21676.6
8010 21676.6
8013 21676.6
8032 21676.6
8090 21676.6
8096 21676.6
8150 21676.6
8161 21676.6
8172 21676.6
8197 21676.6
8208 21676.6
8244 21676.6
8245 21676.6
8248 21676.6
8272 21676.6
8512 21676.6
8519 21676.6
8521 21676.6
8642 21676.6
8790 21676.6
8934 21676.6
8935 21676.6
8936 21676.6
8958 21676.6
8960 21676.6
