0.894825 0.0275 0 0 0 0 0 0 0 0 0
0.105175 0.827675 0.042575 0 0 0 0 0 0 0 0
0 0.144825 0.847575 0.1016 0.000025 0 0 0 0 0 0
0 0 0.10985 0.8592 0.28055 0.001625 0 0 0 0 0
0 0 0 0.0392 0.716225 0.645875 0.04585 0.000125 0 0 0
0 0 0 0 0.0032 0.352425 0.918325 0.42455 0.020275 0.000225 0
0 0 0 0 0 0.000075 0.035825 0.575225 0.94685 0.680875 0
0 0 0 0 0 0 0 0.0001 0.032875 0.3189 0
0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 1
