1 0 0 0 0 0 0 0 0 0 0
0.8143177 0.1856823 0 0 0 0 0 0 0 0 0
0.0388032 0.9578826 0.0033142 0 0 0 0 0 0 0 0
0 0.6286773 0.3712376 0.0000851 0 0 0 0 0 0 0
0 0.0238791 0.9139564 0.062125 0.0000395 0 0 0 0 0 0
0 0 0.292382 0.6985394 0.0090786 0 0 0 0 0 0
0 0 0.0021629 0.6058831 0.3898909 0.0020631 0 0 0 0 0
0 0 0 0.0342381 0.7396214 0.2252046 0.000936 0 0 0 0
0 0 0 0 0.0960331 0.734604 0.1684113 0.0009516 0 0 0
0 0 0 0 0.0001202 0.1311385 0.6856573 0.1808956 0.0021884 0 0
0 0 0 0 0 0.0001646 0.1080692 0.6057141 0.2601148 0.0259374 0
0 0 0 0 0 0 0.0001696 0.0507724 0.4513897 0.4976683 0
0 0 0 0 0 0 0 0.0000996 0.0642558 0.9356446 0
0 0 0 0 0 0 0 0 0 0 1
