0.313825 0.0175 0 0 0 0 0 0 0 0 0
0.4308 0.370575 0.050825 0.000275 0 0 0 0 0 0 0
0.211625 0.43035 0.4682 0.142975 0.00545 0 0 0 0 0 0
0.04095 0.16275 0.385775 0.550525 0.333625 0.05725 0.00145 0 0 0 0
0.002775 0.017975 0.09025 0.27625 0.529225 0.573125 0.276225 0.0464 0.00205 0 0
0.000025 0.00085 0.004875 0.0294 0.127375 0.3438 0.6137 0.641675 0.36 0.146125 0
0 0 0.000075 0.000575 0.004325 0.0256 0.10745 0.304625 0.597775 0.744175 0
0 0 0 0 0 0.000225 0.001175 0.0073 0.040175 0.109525 0
0 0 0 0 0 0 0 0 0 0.000175 0
0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0.0000000000000001110223 0 0 0 0.0000000000000001110223 0 1
