0.011 0 0 0 0 0 0 0 0 0 0 0 0 0
0.879 0.013 0 0 0 0 0 0 0 0 0 0 0 0
0.11 0.915 0.017 0 0 0 0 0 0 0 0 0 0 0
0 0.072 0.939 0.023 0 0 0 0 0 0 0 0 0 0
0 0 0.044 0.952 0.028 0 0 0 0 0 0 0 0 0
0 0 0 0.024 0.958 0.034 0 0 0 0 0 0 0 0
0 0 0 0 0.014 0.96 0.042 0 0 0 0 0 0 0
0 0 0 0 0 0.006 0.956 0.054 0 0 0 0 0 0
0 0 0 0 0 0 0.002 0.945 0.071 0 0 0 0 0
0 0 0 0 0 0 0 0.001 0.928 0.093 0 0 0 0
0 0 0 0 0 0 0 0 0 0.907 0.127 0 0 0
0 0 0 0 0 0 0 0 0 0 0.873 0.173 0 0
0 0 0 0 0 0 0 0 0 0 0 0.827 0.239 0
0 0 0 0 0 0 0 0 0 0 0 0 0 1
