pt_graph scale
5974 0
5974 84.683310411259
5974 84.683310411259
5974 84.683310411259
5974 84.683310411259
5974 0
5974 0
5974 65.0221917702876
5974 65.0221917702876
5974 65.0221917702876
5974 65.0221917702876
5974 1.12275449101796
5974 1.12275449101796
5974 1.12275449101796
5974 1.12275449101796
5974 1.12275449101796
5974 0
5974 0
5974 0
5974 0
5974 0
5974 0
5974 3.15561656584057
5974 3.15561656584057
5974 3.15561656584057
5974 0
5974 0
5974 0
5974 0
5974 11.2784944336455
5974 11.2784944336455
5974 11.2784944336455
5974 0
5974 3.72944266788488
5974 3.72944266788488
5974 0
5974 0
6282 0
6282 84.683310411259
6282 84.683310411259
6282 84.683310411259
6282 84.683310411259
6282 0
6282 0
6282 65.0221917702876
6282 65.0221917702876
6282 65.0221917702876
6282 65.0221917702876
6282 1.12275449101796
6282 1.12275449101796
6282 1.12275449101796
6282 1.12275449101796
6282 1.12275449101796
6282 0
6282 0
6282 0
6282 0
6282 0
6282 0
6282 3.15561656584057
6282 3.15561656584057
6282 3.15561656584057
6282 0
6282 0
6282 0
6282 0
6282 11.2784944336455
6282 11.2784944336455
6282 11.2784944336455
6282 0
6282 3.72944266788488
6282 3.72944266788488
6282 0
6282 0
6323 0
6323 84.683310411259
6323 84.683310411259
6323 84.683310411259
6323 84.683310411259
6323 0
6323 0
6323 65.0221917702876
6323 65.0221917702876
6323 65.0221917702876
6323 65.0221917702876
6323 1.12275449101796
6323 1.12275449101796
6323 1.12275449101796
6323 1.12275449101796
6323 1.12275449101796
6323 0
6323 0
6323 0
6323 0
6323 0
6323 0
6323 3.15561656584057
6323 3.15561656584057
6323 3.15561656584057
6323 0
6323 0
6323 0
6323 0
6323 11.2784944336455
6323 11.2784944336455
6323 11.2784944336455
6323 0
6323 3.72944266788488
6323 3.72944266788488
6323 0
6323 0
6284 0
6284 84.683310411259
6284 84.683310411259
6284 84.683310411259
6284 84.683310411259
6284 0
6284 0
6284 65.0221917702876
6284 65.0221917702876
6284 65.0221917702876
6284 65.0221917702876
6284 1.12275449101796
6284 1.12275449101796
6284 1.12275449101796
6284 1.12275449101796
6284 1.12275449101796
6284 0
6284 0
6284 0
6284 0
6284 0
6284 0
6284 3.15561656584057
6284 3.15561656584057
6284 3.15561656584057
6284 0
6284 0
6284 0
6284 0
6284 11.2784944336455
6284 11.2784944336455
6284 11.2784944336455
6284 0
6284 3.72944266788488
6284 3.72944266788488
6284 0
6284 0
6641 0
6641 84.683310411259
6641 84.683310411259
6641 84.683310411259
6641 84.683310411259
6641 0
6641 0
6641 65.0221917702876
6641 65.0221917702876
6641 65.0221917702876
6641 65.0221917702876
6641 1.12275449101796
6641 1.12275449101796
6641 1.12275449101796
6641 1.12275449101796
6641 1.12275449101796
6641 0
6641 0
6641 0
6641 0
6641 0
6641 0
6641 3.15561656584057
6641 3.15561656584057
6641 3.15561656584057
6641 0
6641 0
6641 0
6641 0
6641 11.2784944336455
6641 11.2784944336455
6641 11.2784944336455
6641 0
6641 3.72944266788488
6641 3.72944266788488
6641 0
6641 0
6682 0
6682 84.683310411259
6682 84.683310411259
6682 84.683310411259
6682 84.683310411259
6682 0
6682 0
6682 65.0221917702876
6682 65.0221917702876
6682 65.0221917702876
6682 65.0221917702876
6682 1.12275449101796
6682 1.12275449101796
6682 1.12275449101796
6682 1.12275449101796
6682 1.12275449101796
6682 0
6682 0
6682 0
6682 0
6682 0
6682 0
6682 3.15561656584057
6682 3.15561656584057
6682 3.15561656584057
6682 0
6682 0
6682 0
6682 0
6682 11.2784944336455
6682 11.2784944336455
6682 11.2784944336455
6682 0
6682 3.72944266788488
6682 3.72944266788488
6682 0
6682 0
6721 0
6721 84.683310411259
6721 84.683310411259
6721 84.683310411259
6721 84.683310411259
6721 0
6721 0
6721 65.0221917702876
6721 65.0221917702876
6721 65.0221917702876
6721 65.0221917702876
6721 1.12275449101796
6721 1.12275449101796
6721 1.12275449101796
6721 1.12275449101796
6721 1.12275449101796
6721 0
6721 0
6721 0
6721 0
6721 0
6721 0
6721 3.15561656584057
6721 3.15561656584057
6721 3.15561656584057
6721 0
6721 0
6721 0
6721 0
6721 11.2784944336455
6721 11.2784944336455
6721 11.2784944336455
6721 0
6721 3.72944266788488
6721 3.72944266788488
6721 0
6721 0
6326 0
6326 84.683310411259
6326 84.683310411259
6326 84.683310411259
6326 84.683310411259
6326 0
6326 0
6326 65.0221917702876
6326 65.0221917702876
6326 65.0221917702876
6326 65.0221917702876
6326 1.12275449101796
6326 1.12275449101796
6326 1.12275449101796
6326 1.12275449101796
6326 1.12275449101796
6326 0
6326 0
6326 0
6326 0
6326 0
6326 0
6326 3.15561656584057
6326 3.15561656584057
6326 3.15561656584057
6326 0
6326 0
6326 0
6326 0
6326 11.2784944336455
6326 11.2784944336455
6326 11.2784944336455
6326 0
6326 3.72944266788488
6326 3.72944266788488
6326 0
6326 0
6565 0
6565 84.683310411259
6565 84.683310411259
6565 84.683310411259
6565 84.683310411259
6565 0
6565 0
6565 65.0221917702876
6565 65.0221917702876
6565 65.0221917702876
6565 65.0221917702876
6565 1.12275449101796
6565 1.12275449101796
6565 1.12275449101796
6565 1.12275449101796
6565 1.12275449101796
6565 0
6565 0
6565 0
6565 0
6565 0
6565 0
6565 3.15561656584057
6565 3.15561656584057
6565 3.15561656584057
6565 0
6565 0
6565 0
6565 0
6565 11.2784944336455
6565 11.2784944336455
6565 11.2784944336455
6565 0
6565 3.72944266788488
6565 3.72944266788488
6565 0
6565 0
6832 0
6832 84.683310411259
6832 84.683310411259
6832 84.683310411259
6832 84.683310411259
6832 0
6832 0
6832 65.0221917702876
6832 65.0221917702876
6832 65.0221917702876
6832 65.0221917702876
6832 1.12275449101796
6832 1.12275449101796
6832 1.12275449101796
6832 1.12275449101796
6832 1.12275449101796
6832 0
6832 0
6832 0
6832 0
6832 0
6832 0
6832 3.15561656584057
6832 3.15561656584057
6832 3.15561656584057
6832 0
6832 0
6832 0
6832 0
6832 11.2784944336455
6832 11.2784944336455
6832 11.2784944336455
6832 0
6832 3.72944266788488
6832 3.72944266788488
6832 0
6832 0
6870 0
6870 84.683310411259
6870 84.683310411259
6870 84.683310411259
6870 84.683310411259
6870 0
6870 0
6870 65.0221917702876
6870 65.0221917702876
6870 65.0221917702876
6870 65.0221917702876
6870 1.12275449101796
6870 1.12275449101796
6870 1.12275449101796
6870 1.12275449101796
6870 1.12275449101796
6870 0
6870 0
6870 0
6870 0
6870 0
6870 0
6870 3.15561656584057
6870 3.15561656584057
6870 3.15561656584057
6870 0
6870 0
6870 0
6870 0
6870 11.2784944336455
6870 11.2784944336455
6870 11.2784944336455
6870 0
6870 3.72944266788488
6870 3.72944266788488
6870 0
6870 0
12723 0
12723 84.683310411259
12723 84.683310411259
12723 84.683310411259
12723 84.683310411259
12723 0
12723 0
12723 65.0221917702876
12723 65.0221917702876
12723 65.0221917702876
12723 65.0221917702876
12723 1.12275449101796
12723 1.12275449101796
12723 1.12275449101796
12723 1.12275449101796
12723 1.12275449101796
12723 0
12723 0
12723 0
12723 0
12723 0
12723 0
12723 3.15561656584057
12723 3.15561656584057
12723 3.15561656584057
12723 0
12723 0
12723 0
12723 0
12723 11.2784944336455
12723 11.2784944336455
12723 11.2784944336455
12723 0
12723 3.72944266788488
12723 3.72944266788488
12723 0
12723 0
13769 0
13769 84.683310411259
13769 84.683310411259
13769 84.683310411259
13769 84.683310411259
13769 0
13769 0
13769 65.0221917702876
13769 65.0221917702876
13769 65.0221917702876
13769 65.0221917702876
13769 1.12275449101796
13769 1.12275449101796
13769 1.12275449101796
13769 1.12275449101796
13769 1.12275449101796
13769 0
13769 0
13769 0
13769 0
13769 0
13769 0
13769 3.15561656584057
13769 3.15561656584057
13769 3.15561656584057
13769 0
13769 0
13769 0
13769 0
13769 11.2784944336455
13769 11.2784944336455
13769 11.2784944336455
13769 0
13769 3.72944266788488
13769 3.72944266788488
13769 0
13769 0
6566 0
6566 84.683310411259
6566 84.683310411259
6566 84.683310411259
6566 84.683310411259
6566 0
6566 0
6566 65.0221917702876
6566 65.0221917702876
6566 65.0221917702876
6566 65.0221917702876
6566 1.12275449101796
6566 1.12275449101796
6566 1.12275449101796
6566 1.12275449101796
6566 1.12275449101796
6566 0
6566 0
6566 0
6566 0
6566 0
6566 0
6566 3.15561656584057
6566 3.15561656584057
6566 3.15561656584057
6566 0
6566 0
6566 0
6566 0
6566 11.2784944336455
6566 11.2784944336455
6566 11.2784944336455
6566 0
6566 3.72944266788488
6566 3.72944266788488
6566 0
6566 0
6605 0
6605 84.683310411259
6605 84.683310411259
6605 84.683310411259
6605 84.683310411259
6605 0
6605 0
6605 65.0221917702876
6605 65.0221917702876
6605 65.0221917702876
6605 65.0221917702876
6605 1.12275449101796
6605 1.12275449101796
6605 1.12275449101796
6605 1.12275449101796
6605 1.12275449101796
6605 0
6605 0
6605 0
6605 0
6605 0
6605 0
6605 3.15561656584057
6605 3.15561656584057
6605 3.15561656584057
6605 0
6605 0
6605 0
6605 0
6605 11.2784944336455
6605 11.2784944336455
6605 11.2784944336455
6605 0
6605 3.72944266788488
6605 3.72944266788488
6605 0
6605 0
6759 0
6759 84.683310411259
6759 84.683310411259
6759 84.683310411259
6759 84.683310411259
6759 0
6759 0
6759 65.0221917702876
6759 65.0221917702876
6759 65.0221917702876
6759 65.0221917702876
6759 1.12275449101796
6759 1.12275449101796
6759 1.12275449101796
6759 1.12275449101796
6759 1.12275449101796
6759 0
6759 0
6759 0
6759 0
6759 0
6759 0
6759 3.15561656584057
6759 3.15561656584057
6759 3.15561656584057
6759 0
6759 0
6759 0
6759 0
6759 11.2784944336455
6759 11.2784944336455
6759 11.2784944336455
6759 0
6759 3.72944266788488
6759 3.72944266788488
6759 0
6759 0
6796 0
6796 84.683310411259
6796 84.683310411259
6796 84.683310411259
6796 84.683310411259
6796 0
6796 0
6796 65.0221917702876
6796 65.0221917702876
6796 65.0221917702876
6796 65.0221917702876
6796 1.12275449101796
6796 1.12275449101796
6796 1.12275449101796
6796 1.12275449101796
6796 1.12275449101796
6796 0
6796 0
6796 0
6796 0
6796 0
6796 0
6796 3.15561656584057
6796 3.15561656584057
6796 3.15561656584057
6796 0
6796 0
6796 0
6796 0
6796 11.2784944336455
6796 11.2784944336455
6796 11.2784944336455
6796 0
6796 3.72944266788488
6796 3.72944266788488
6796 0
6796 0
13415 0
13415 84.683310411259
13415 84.683310411259
13415 84.683310411259
13415 84.683310411259
13415 0
13415 0
13415 65.0221917702876
13415 65.0221917702876
13415 65.0221917702876
13415 65.0221917702876
13415 1.12275449101796
