pt_graph freq
20872 1
20999 1
21352 1
21353 1
21354 1
21460 1
21461 1
21462 1
21557 1
21558 1
21559 1
21560 1
21561 1
21562 1
21563 1
21658 1
21659 1
21660 1
21661 1
21662 1
21663 1
21664 1
21756 1
21757 1
21758 1
21759 1
21760 1
21761 1
21762 1
21763 1
21854 1
21855 1
21856 1
21857 1
21858 1
21859 1
21860 1
21861 1
21952 1
21953 1
21954 1
21955 1
21956 1
22046 1
22047 1
22048 1
22049 1
22050 1
22051 1
22052 1
22139 1
22140 1
22141 1
22142 1
22143 1
22144 1
22145 1
22234 1
22235 1
22236 1
22237 1
22238 1
22239 1
22240 1
22241 1
22328 1
22329 1
22330 1
22331 1
22332 1
22333 1
22334 1
22335 1
22419 1
22420 1
22421 1
22422 1
22423 1
22424 1
22425 1
22426 1
22427 1
22512 1
22513 1
22514 1
22515 1
22516 1
22517 1
22518 1
22519 1
22597 1
22598 1
22599 1
22600 1
22601 1
22602 1
22603 1
22684 1
22685 1
22686 1
22687 1
22688 1
22689 1
22768 1
22769 1
22770 1
22771 1
37570 1
37658 1
