pt_graph freq
20283 1
20284 1
20443 1
20593 1
20733 1
20734 1
20866 1
20868 1
20869 1
20870 1
20871 1
20992 1
20993 1
20994 1
20995 1
20996 1
20997 1
20998 1
21120 1
21121 1
21122 1
21123 1
21124 1
21125 1
21126 1
21235 1
21236 1
21237 1
21238 1
21239 1
21240 1
21241 1
21242 1
21243 1
21343 1
21344 1
21345 1
21346 1
21347 1
21348 1
21349 1
21350 1
21351 1
21451 1
21452 1
21453 1
21454 1
21455 1
21456 1
21457 1
21458 1
21547 1
21548 1
21549 1
21550 1
21551 1
21552 1
21553 1
21554 1
21555 1
21648 1
21649 1
21650 1
21651 1
21652 1
21653 1
21654 1
21655 1
21656 1
21747 1
21748 1
21749 1
21750 1
21751 1
21752 1
21753 1
21754 1
21845 1
21846 1
21847 1
21848 1
21944 1
21945 1
21946 1
22038 1
37655 1
