pt_graph met
728 14
728 15
822 14
822 15
920 14
920 15
964 14
964 15
967 14
967 15
1024 14
1024 15
1082 14
1082 15
1150 14
1150 15
1152 14
1152 15
1219 14
1219 15
1221 14
1221 15
1547 14
1547 15
1548 14
1548 15
1549 14
1549 15
1627 14
1627 15
1905 14
1905 15
1920 14
1920 15
1997 14
1997 15
2090 14
2090 15
2091 14
2091 15
2166 14
2166 15
2167 14
2167 15
2180 14
2180 15
2184 14
2184 15
2186 14
2186 15
2258 14
2258 15
2273 14
2273 15
2349 14
2349 15
2364 14
2364 15
2438 14
2438 15
2440 14
2440 15
2672 14
2672 15
2673 14
2673 15
2742 14
2742 15
2743 14
2743 15
2816 14
2816 15
2817 14
2817 15
2883 14
2883 15
2909 14
2909 15
2947 14
2947 15
3036 14
3036 15
3065 14
3065 15
3208 14
3208 15
3255 14
3255 15
3259 14
3259 15
3322 14
3322 15
3365 14
3365 15
3371 14
3371 15
3411 14
3411 15
3417 14
3417 15
3459 14
3459 15
3461 14
3461 15
3496 14
3496 15
3498 14
3498 15
3534 14
3534 15
3578 14
3578 15
3579 14
3579 15
3617 14
3617 15
3618 14
3618 15
3619 14
3619 15
3620 14
3620 15
3658 14
3658 15
3659 14
3659 15
3660 14
3660 15
3661 14
3661 15
3663 14
3663 15
3700 14
3700 15
3702 14
3702 15
3703 14
3703 15
3740 14
3740 15
3901 14
3901 15
4210 14
4210 15
4215 14
4215 15
4258 14
4258 15
4292 14
4292 15
4324 14
4324 15
4340 14
4340 15
4395 14
4395 15
4441 14
4441 15
4488 14
4488 15
4489 14
4489 15
4514 14
4514 15
4541 14
4541 15
4577 14
4577 15
4590 14
4590 15
4601 14
4601 15
4631 14
4631 15
4632 14
4632 15
4633 14
4633 15
4662 14
4662 15
4669 14
4669 15
4694 14
4694 15
4736 14
4736 15
4757 14
4757 15
4789 14
4789 15
4804 14
4804 15
4805 14
4805 15
4806 14
4806 15
4826 14
4826 15
4840 14
4840 15
4841 14
4841 15
4842 14
4842 15
4843 14
4843 15
4844 14
4844 15
4884 14
4884 15
4886 14
4886 15
4929 14
4929 15
4930 14
4930 15
4975 14
4975 15
4976 14
4976 15
4995 14
4995 15
4996 14
4996 15
5001 14
5001 15
5042 14
5042 15
5085 14
5085 15
5090 14
5090 15
5091 14
5091 15
5094 14
5094 15
5116 14
5116 15
5133 14
5133 15
5169 14
5169 15
5173 14
5173 15
5174 14
5174 15
5176 14
5176 15
5184 14
5184 15
5210 14
5210 15
5235 14
5235 15
5236 14
5236 15
5314 14
5314 15
5321 14
5321 15
5324 14
5324 15
5352 14
5352 15
5390 14
5390 15
5416 14
5416 15
5426 14
5426 15
5427 14
5427 15
5465 14
5465 15
5503 14
5503 15
5504 14
5504 15
5505 14
5505 15
5542 14
5542 15
5543 14
5543 15
5545 14
5545 15
5580 14
5580 15
5582 14
5582 15
5583 14
5583 15
5584 14
5584 15
5585 14
5585 15
5614 14
5614 15
5620 14
5620 15
5623 14
5623 15
5624 14
5624 15
5627 14
5627 15
5661 14
5661 15
5662 14
5662 15
5663 14
5663 15
5664 14
5664 15
5701 14
5701 15
5704 14
5704 15
5705 14
5705 15
5706 14
5706 15
5739 14
5739 15
5744 14
5744 15
5745 14
5745 15
5746 14
5746 15
5780 14
5780 15
5784 14
5784 15
5785 14
5785 15
5786 14
5786 15
5787 14
5787 15
5788 14
5788 15
5803 14
5803 15
5820 14
5820 15
5824 14
5824 15
5825 14
5825 15
5826 14
5826 15
5827 14
5827 15
5828 14
5828 15
5834 14
5834 15
5856 14
5856 15
5857 14
5857 15
5858 14
5858 15
5863 14
5863 15
5864 14
5864 15
5865 14
5865 15
5866 14
5866 15
5867 14
5867 15
5871 14
5871 15
5872 14
5872 15
5873 14
5873 15
5874 14
5874 15
5896 14
5896 15
5897 14
5897 15
5903 14
5903 15
5904 14
5904 15
5905 14
5905 15
5906 14
5906 15
5907 14
5907 15
5908 14
5908 15
5910 14
5910 15
5911 14
5911 15
5934 14
5934 15
5935 14
5935 15
5936 14
5936 15
5942 14
5942 15
5943 14
5943 15
5944 14
5944 15
5945 14
5945 15
5946 14
5946 15
5947 14
5947 15
5949 14
5949 15
5950 14
5950 15
5973 14
5973 15
5975 14
5975 15
5976 14
5976 15
5978 14
5978 15
5981 14
5981 15
5983 14
5983 15
5984 14
5984 15
5985 14
5985 15
5986 14
5986 15
5987 14
5987 15
5989 14
5989 15
5990 14
5990 15
6014 14
6014 15
6018 14
6018 15
6021 14
6021 15
6022 14
6022 15
6023 14
6023 15
6024 14
6024 15
6025 14
6025 15
6026 14
6026 15
6027 14
6027 15
6028 14
6028 15
6029 14
6029 15
6031 14
6031 15
6050 14
6050 15
6059 14
6059 15
6060 14
6060 15
6062 14
6062 15
6064 14
6064 15
6065 14
6065 15
6066 14
6066 15
6087 14
6087 15
6088 14
6088 15
6096 14
6096 15
6097 14
6097 15
6101 14
6101 15
6103 14
6103 15
6124 14
6124 15
6125 14
6125 15
6133 14
6133 15
6134 14
6134 15
6135 14
6135 15
6163 14
6163 15
6202 14
6202 15
6341 14
6341 15
6631 14
6631 15
27401 14
27401 15
