pt_graph met
5162 3
5186 3
5187 3
5211 3
5212 3
5238 3
5239 3
5240 3
5264 3
5265 3
5266 3
5267 3
5268 3
5269 3
5293 3
5294 3
5295 3
5296 3
5297 3
5298 3
5323 3
5324 3
5325 3
5326 3
5327 3
5328 3
5329 3
5330 3
5353 3
5354 3
5355 3
5356 3
5357 3
5358 3
5359 3
5360 3
5384 3
5385 3
5386 3
5387 3
5388 3
5389 3
5414 3
5415 3
5416 3
5417 3
5418 3
5444 3
5445 3
5446 3
5447 3
5448 3
5449 3
5475 3
5476 3
5477 3
5478 3
5479 3
5480 3
5510 3
5511 3
5512 3
5513 3
5514 3
5515 3
5516 3
5549 3
5550 3
5551 3
5552 3
5591 3
5592 3
5593 3
5594 3
5595 3
5596 3
5636 3
5637 3
5638 3
5639 3
5640 3
5682 3
5683 3
5684 3
36862 3
36866 3
36873 3
36901 3
37444 3
37502 3
