pt_graph met
5547 3
5585 3
5586 3
5587 3
5630 3
5631 3
5632 3
5673 3
5674 3
5675 3
5676 3
5677 3
5718 3
5719 3
5720 3
5721 3
5722 3
5765 3
5766 3
5767 3
5768 3
5769 3
5808 3
5809 3
5810 3
5811 3
5812 3
5850 3
5851 3
5852 3
5853 3
5890 3
5891 3
5892 3
5893 3
5927 3
5928 3
5929 3
5930 3
5932 3
5965 3
5966 3
5967 3
5968 3
5969 3
5970 3
5971 3
6003 3
6004 3
6005 3
6006 3
6007 3
6008 3
6009 3
6042 3
6043 3
6044 3
6045 3
6046 3
6047 3
6080 3
6081 3
6082 3
6083 3
6084 3
6085 3
6119 3
6120 3
6121 3
6122 3
6123 3
6157 3
6158 3
6159 3
6160 3
6161 3
6196 3
6197 3
6198 3
6199 3
6236 3
6237 3
37507 3
