pt_graph cpue_kghour
5550 0
5550 37.5561898853886
5550 37.5561898853886
5550 37.5561898853886
5550 37.5561898853886
5550 0
5550 0
5550 65.2388891789821
5550 65.2388891789821
5550 65.2388891789821
5550 65.2388891789821
5550 183.363479697086
5550 183.363479697086
5550 183.363479697086
5550 183.363479697086
5550 183.363479697086
5550 0
5550 0
5550 0
5550 0
5550 0
5550 0
5550 6.1184968105972
5550 6.1184968105972
5550 6.1184968105972
5550 0
5550 180.45185608562
5550 0
5550 0
5550 279.152809403206
5550 279.152809403206
5550 279.152809403206
5550 0
5550 8.2815601143115
5550 8.2815601143115
5550 0
5550 0
5514 0
5514 37.5561898853886
5514 37.5561898853886
5514 37.5561898853886
5514 37.5561898853886
5514 0
5514 0
5514 65.2388891789821
5514 65.2388891789821
5514 65.2388891789821
5514 65.2388891789821
5514 183.363479697086
5514 183.363479697086
5514 183.363479697086
5514 183.363479697086
5514 183.363479697086
5514 0
5514 0
5514 0
5514 0
5514 0
5514 0
5514 6.1184968105972
5514 6.1184968105972
5514 6.1184968105972
5514 0
5514 180.45185608562
5514 0
5514 0
5514 279.152809403206
5514 279.152809403206
5514 279.152809403206
5514 0
5514 8.2815601143115
5514 8.2815601143115
5514 0
5514 0
5551 0
5551 37.5561898853886
5551 37.5561898853886
5551 37.5561898853886
5551 37.5561898853886
5551 0
5551 0
5551 65.2388891789821
5551 65.2388891789821
5551 65.2388891789821
5551 65.2388891789821
5551 183.363479697086
5551 183.363479697086
5551 183.363479697086
5551 183.363479697086
5551 183.363479697086
5551 0
5551 0
5551 0
5551 0
5551 0
5551 0
5551 6.1184968105972
5551 6.1184968105972
5551 6.1184968105972
5551 0
5551 180.45185608562
5551 0
5551 0
5551 279.152809403206
5551 279.152809403206
5551 279.152809403206
5551 0
5551 8.2815601143115
5551 8.2815601143115
5551 0
5551 0
5594 0
5594 37.5561898853886
5594 37.5561898853886
5594 37.5561898853886
5594 37.5561898853886
5594 0
5594 0
5594 65.2388891789821
5594 65.2388891789821
5594 65.2388891789821
5594 65.2388891789821
5594 183.363479697086
5594 183.363479697086
5594 183.363479697086
5594 183.363479697086
5594 183.363479697086
5594 0
5594 0
5594 0
5594 0
5594 0
5594 0
5594 6.1184968105972
5594 6.1184968105972
5594 6.1184968105972
5594 0
5594 180.45185608562
5594 0
5594 0
5594 279.152809403206
5594 279.152809403206
5594 279.152809403206
5594 0
5594 8.2815601143115
5594 8.2815601143115
5594 0
5594 0
5638 0
5638 37.5561898853886
5638 37.5561898853886
5638 37.5561898853886
5638 37.5561898853886
5638 0
5638 0
5638 65.2388891789821
5638 65.2388891789821
5638 65.2388891789821
5638 65.2388891789821
5638 183.363479697086
5638 183.363479697086
5638 183.363479697086
5638 183.363479697086
5638 183.363479697086
5638 0
5638 0
5638 0
5638 0
5638 0
5638 0
5638 6.1184968105972
