pt_graph met
20872 3
20999 3
21352 3
21353 3
21354 3
21460 3
21461 3
21462 3
21557 3
21558 3
21559 3
21560 3
21561 3
21562 3
21563 3
21658 3
21659 3
21660 3
21661 3
21662 3
21663 3
21664 3
21756 3
21757 3
21758 3
21759 3
21760 3
21761 3
21762 3
21763 3
21854 3
21855 3
21856 3
21857 3
21858 3
21859 3
21860 3
21861 3
21952 3
21953 3
21954 3
21955 3
21956 3
22046 3
22047 3
22048 3
22049 3
22050 3
22051 3
22052 3
22139 3
22140 3
22141 3
22142 3
22143 3
22144 3
22145 3
22234 3
22235 3
22236 3
22237 3
22238 3
22239 3
22240 3
22241 3
22328 3
22329 3
22330 3
22331 3
22332 3
22333 3
22334 3
22335 3
22419 3
22420 3
22421 3
22422 3
22423 3
22424 3
22425 3
22426 3
22427 3
22512 3
22513 3
22514 3
22515 3
22516 3
22517 3
22518 3
22519 3
22597 3
22598 3
22599 3
22600 3
22601 3
22602 3
22603 3
22684 3
22685 3
22686 3
22687 3
22688 3
22689 3
22768 3
22769 3
22770 3
22771 3
37570 3
37658 3
