pt_graph met
3472 3
3542 3
3543 3
3544 3
3545 3
3546 3
3608 3
3609 3
3610 3
3611 3
3612 3
3672 3
3673 3
3674 3
3675 3
3676 3
3733 3
3734 3
3735 3
3736 3
3791 3
3792 3
3793 3
3794 3
3795 3
3845 3
3846 3
3847 3
3848 3
3849 3
3900 3
3901 3
3902 3
3903 3
3904 3
3905 3
3953 3
3954 3
3955 3
3956 3
3957 3
3958 3
3959 3
4012 3
4013 3
4014 3
4015 3
4016 3
4017 3
4018 3
4019 3
4020 3
4065 3
4066 3
4067 3
4068 3
4069 3
4070 3
4071 3
4111 3
4112 3
4113 3
4114 3
4115 3
4116 3
4156 3
4157 3
4158 3
4159 3
4194 3
4195 3
4196 3
4232 3
4233 3
4234 3
4276 3
4277 3
4317 3
4360 3
36992 3
37026 3
37070 3
37086 3
37691 3
37692 3
