pt_graph met
3641 2
3642 2
3643 2
3704 2
3705 2
3706 2
3707 2
3762 2
3763 2
3764 2
3765 2
3766 2
3818 2
3819 2
3820 2
3821 2
3822 2
3823 2
3824 2
3825 2
3873 2
3874 2
3875 2
3876 2
3877 2
3878 2
3879 2
3880 2
3929 2
3930 2
3931 2
3932 2
3933 2
3934 2
3935 2
3936 2
3983 2
3984 2
3985 2
3986 2
3987 2
3988 2
3989 2
3990 2
3991 2
4042 2
4043 2
4044 2
4045 2
4046 2
4047 2
4048 2
4049 2
4093 2
4094 2
4095 2
4096 2
4097 2
4098 2
4099 2
4138 2
4139 2
4140 2
4181 2
4182 2
4218 2
4219 2
4257 2
4258 2
4259 2
4298 2
37448 2
37591 2
37622 2
