pt_graph met
3008 3
3097 3
3181 3
3182 3
3263 3
3266 3
3267 3
3268 3
3342 3
3343 3
3344 3
3345 3
3346 3
3413 3
3414 3
3415 3
3416 3
3417 3
3418 3
3484 3
3485 3
3486 3
3487 3
3488 3
3489 3
3490 3
3555 3
3556 3
3557 3
3558 3
3559 3
3560 3
3561 3
3562 3
3621 3
3622 3
3623 3
3624 3
3625 3
3626 3
3627 3
3628 3
3684 3
3685 3
3686 3
3687 3
3689 3
3690 3
3691 3
3744 3
3745 3
3746 3
3747 3
3748 3
3749 3
3750 3
3803 3
3804 3
3805 3
3806 3
3807 3
3808 3
3809 3
3857 3
3858 3
3859 3
3860 3
3861 3
3862 3
3863 3
3864 3
3914 3
3915 3
3916 3
3917 3
3918 3
3919 3
3920 3
3968 3
3969 3
3970 3
3971 3
3972 3
3973 3
3974 3
4028 3
4029 3
4030 3
4031 3
4032 3
4033 3
4034 3
4080 3
4081 3
4082 3
4083 3
4084 3
4126 3
4127 3
4128 3
