DEU000030606|1|15|58.65784|17.8|285|76864.14|8325|10|0.4485|336.7618|20|1|0.9|1.1|0.15|5|6|5|22|1|0
DEU000050617|1|15|19.85211|12.64|152|476.5759|4722|10|0.4485|336.7618|20|1|0|1.1|0.15|5|6|5|22|1|0
DEU000100614|1|15|19.85211|12.51|149|476.5759|4642|10|0.4485|336.7618|20|1|0|1.1|0.15|5|6|5|22|1|0
DEU000120500|1|15|58.65784|19.09|325|76864.14|9347|10|0.4485|336.7618|20|1|0.9|1.1|0.15|5|6|5|22|1|0
DEU000200602|1|15|58.65784|17.6|280|76864.14|8170|10|0.4485|336.7618|20|1|0.9|1.1|0.15|5|6|5|22|1|0
DEU000200606|1|15|58.65784|18.43|304|76864.14|8818|10|0.4485|336.7618|20|1|0.9|1.1|0.15|5|6|5|22|1|0
DEU000300601|1|15|223.4912|116.7|9246|600563.8|187411|10|0.4485|336.7618|20|1|0.9|1.1|0.15|5|6|5|22|1|0
DEU000340500|1|15|58.65784|21.65|410|76864.14|11513|10|0.4485|336.7618|20|1|0.9|1.1|0.15|5|6|5|22|1|0
DEU000410637|1|15|58.65784|12.21|142|76864.14|4459|10|0.4485|336.7618|20|1|0.9|1.1|0.15|5|6|5|22|1|0
DEU000430612|1|15|19.85211|12.37|146|476.5759|4556|10|0.4485|336.7618|20|1|0|1.1|0.15|5|6|5|22|1|0
DEU000560606|1|15|19.85211|14.1|185|476.5759|5659|10|0.4485|336.7618|20|1|0|1.1|0.15|5|6|5|22|1|0
DEU000690602|1|15|58.65784|26.45|594|76864.14|16041|10|0.4485|336.7618|20|1|0.9|1.1|0.15|5|6|5|22|1|0
DEU001140614|1|15|19.85211|14.75|202|476.5759|6098|10|0.4485|336.7618|20|1|0|1.1|0.15|5|6|5|22|1|0
DEU001270602|1|15|58.65784|17.35|272|76864.14|7979|10|0.4485|336.7618|20|1|0.9|1.1|0.15|5|6|5|22|1|0
DEU001280602|1|15|58.65784|12.01|138|76864.14|4339|10|0.4485|336.7618|20|1|0.9|1.1|0.15|5|6|5|22|1|0
DEU100210210|1|15|58.65784|14.65|199|76864.14|6030|10|0.4485|336.7618|20|1|0.9|1.1|0.15|5|6|5|22|1|0
DEU100310210|1|15|58.65784|14.28|190|76864.14|5780|10|0.4485|336.7618|20|1|0.9|1.1|0.15|5|6|5|22|1|0
DEU100440209|1|15|58.65784|14.56|197|76864.14|5968|10|0.4485|336.7618|20|1|0.9|1.1|0.15|5|6|5|22|1|0
DEU100550210|1|15|58.65784|18.29|300|76864.14|8708|10|0.4485|336.7618|20|1|0.9|1.1|0.15|5|6|5|22|1|0
DEU100640223|1|15|58.65784|17.88|288|76864.14|8387|10|0.4485|336.7618|20|1|0.9|1.1|0.15|5|6|5|22|1|0
DEU101330213|1|15|27.45231|17.72|283|733.7381|8263|10|0.4485|336.7618|20|1|0|1.1|0.15|5|6|5|22|1|0
DEU114000300|1|15|223.4912|81.32|4740|600563.8|103039|10|0.4485|336.7618|20|1|0.9|1.1|0.15|5|6|5|22|1|0
DEU200040208|1|15|58.65784|14.52|196|76864.14|5941|10|0.4485|336.7618|20|1|0.9|1.1|0.15|5|6|5|22|1|0
DEU200100208|1|15|58.65784|17.18|267|76864.14|7850|10|0.4485|336.7618|20|1|0.9|1.1|0.15|5|6|5|22|1|0
DEU200160201|1|15|19.85211|14.33|191|476.5759|5813|10|0.4485|336.7618|20|1|0|1.1|0.15|5|6|5|22|1|0
DEU200700219|1|15|58.65784|22.85|453|76864.14|12589|10|0.4485|336.7618|20|1|0.9|1.1|0.15|5|6|5|22|1|0
DEU200720219|1|15|58.65784|14.42|193|76864.14|5874|10|0.4485|336.7618|20|1|0.9|1.1|0.15|5|6|5|22|1|0
DEU200730219|1|15|19.85211|14.38|192|476.5759|5847|10|0.4485|336.7618|20|1|0|1.1|0.15|5|6|5|22|1|0
DEU300200702|1|15|19.85211|12.02|138|476.5759|4345|10|0.4485|336.7618|20|1|0|1.1|0.15|5|6|5|22|1|0
DEU300640207|1|15|58.65784|23.3|470|76864.14|13002|10|0.4485|336.7618|20|1|0.9|1.1|0.15|5|6|5|22|1|0
DEU300670207|1|15|58.65784|25.05|537|76864.14|14659|10|0.4485|336.7618|20|1|0.9|1.1|0.15|5|6|5|22|1|0
DEU300720207|1|15|58.65784|25.7|563|76864.14|15294|10|0.4485|336.7618|20|1|0.9|1.1|0.15|5|6|5|22|1|0
DEU301850204|1|15|58.65784|14.97|207|76864.14|6249|10|0.4485|336.7618|20|1|0.9|1.1|0.15|5|6|5|22|1|0
DEU301880204|1|15|223.4912|17.97|290|600563.8|8457|10|0.4485|336.7618|20|1|0.9|1.1|0.15|5|6|5|22|1|0
DEU302530207|1|15|58.65784|23.96|495|76864.14|13618|10|0.4485|336.7618|20|1|0.9|1.1|0.15|5|6|5|22|1|0
DEU302610207|1|15|58.65784|23.97|495|76864.14|13627|10|0.4485|336.7618|20|1|0.9|1.1|0.15|5|6|5|22|1|0
DEU400030109|1|15|58.65784|17.24|269|76864.14|7895|10|0.4485|336.7618|20|1|0.9|1.1|0.15|5|6|5|22|1|0
DEU400660101|1|15|58.65784|23.24|467|76864.14|12947|10|0.4485|336.7618|20|1|0.9|1.1|0.15|5|6|5|22|1|0
DEUDE4AVGNS|1|15|19.85211|5|27|6195.487|1017|10|0.4485|336.7618|20|1|0|1.1|0.15|5|6|5|22|1|0
DEUDE7B6GNS|1|15|19.85211|5|27|3812.608|1017|10|0.4485|336.7618|20|1|0|1.1|0.15|5|6|5|22|1|0
DEUDE8ANGNS|1|15|19.85211|5|27|9054.943|1017|10|0.4485|336.7618|20|1|0|1.1|0.15|5|6|5|22|1|0
DEUDEAHCGNS|1|15|19.85211|5|27|7625.215|1017|10|0.4485|336.7618|20|1|0|1.1|0.15|5|6|5|22|1|0
DEUDEBA1GNS|1|15|19.85211|5|27|4289.184|1017|10|0.4485|336.7618|20|1|0|1.1|0.15|5|6|5|22|1|0
DEUDEBA2GNS|1|15|19.85211|5|27|5718.911|1017|10|0.4485|336.7618|20|1|0|1.1|0.15|5|6|5|22|1|0
DEUDEBBHGNS|1|15|19.85211|5|27|7148.639|1017|10|0.4485|336.7618|20|1|0|1.1|0.15|5|6|5|22|1|0
DEUDEBG8GNS|1|15|19.85211|5|27|5718.911|1017|10|0.4485|336.7618|20|1|0|1.1|0.15|5|6|5|22|1|0
DEUDEBSKGNS|1|15|19.85211|5|27|953.1519|1017|10|0.4485|336.7618|20|1|0|1.1|0.15|5|6|5|22|1|0
DEUDEBZRGNS|1|15|19.85211|5|27|5242.335|1017|10|0.4485|336.7618|20|1|0|1.1|0.15|5|6|5|22|1|0
DEUDEDAPGNS|1|15|19.85211|5|27|476.5759|1017|10|0.4485|336.7618|20|1|0|1.1|0.15|5|6|5|22|1|0
DEUDEDIAGNS|1|15|19.85211|5|27|2859.456|1017|10|0.4485|336.7618|20|1|0|1.1|0.15|5|6|5|22|1|0
DEUDEDRAGNS|1|15|19.85211|5|27|5242.335|1017|10|0.4485|336.7618|20|1|0|1.1|0.15|5|6|5|22|1|0
DEUDEECKGNS|1|15|19.85211|5|27|10961.25|1017|10|0.4485|336.7618|20|1|0|1.1|0.15|5|6|5|22|1|0
DEUDEFLFGNS|1|15|19.85211|5|27|12867.55|1017|10|0.4485|336.7618|20|1|0|1.1|0.15|5|6|5|22|1|0
DEUDEGLYGNS|1|15|19.85211|5|27|3812.608|1017|10|0.4485|336.7618|20|1|0|1.1|0.15|5|6|5|22|1|0
DEUDEGRDGNS|1|15|19.85211|5|27|9531.519|1017|10|0.4485|336.7618|20|1|0|1.1|0.15|5|6|5|22|1|0
DEUDEGROGNS|1|15|19.85211|5|27|2859.456|1017|10|0.4485|336.7618|20|1|0|1.1|0.15|5|6|5|22|1|0
DEUDEGXGGNS|1|15|19.85211|5|27|10961.25|1017|10|0.4485|336.7618|20|1|0|1.1|0.15|5|6|5|22|1|0
DEUDEHDFGNS|1|15|19.85211|5|27|2859.456|1017|10|0.4485|336.7618|20|1|0|1.1|0.15|5|6|5|22|1|0
DEUDEHEDGNS|1|15|19.85211|5|27|6672.063|1017|10|0.4485|336.7618|20|1|0|1.1|0.15|5|6|5|22|1|0
DEUDEHHFGNS|1|15|19.85211|5|27|5242.335|1017|10|0.4485|336.7618|20|1|0|1.1|0.15|5|6|5|22|1|0
DEUDEHTUGNS|1|15|19.85211|5|27|2859.456|1017|10|0.4485|336.7618|20|1|0|1.1|0.15|5|6|5|22|1|0
DEUDEKA1GNS|1|15|19.85211|5|27|1906.304|1017|10|0.4485|336.7618|20|1|0|1.1|0.15|5|6|5|22|1|0
DEUDEKA2GNS|1|15|19.85211|5|27|2859.456|1017|10|0.4485|336.7618|20|1|0|1.1|0.15|5|6|5|22|1|0
DEUDEKAPGNS|1|15|19.85211|5|27|10008.09|1017|10|0.4485|336.7618|20|1|0|1.1|0.15|5|6|5|22|1|0
DEUDEKDMGNS|1|15|19.85211|5|27|4765.759|1017|10|0.4485|336.7618|20|1|0|1.1|0.15|5|6|5|22|1|0
DEUDEKELGNS|1|15|19.85211|5|27|2382.88|1017|10|0.4485|336.7618|20|1|0|1.1|0.15|5|6|5|22|1|0
DEUDEKLPGNS|1|15|19.85211|5|27|2382.88|1017|10|0.4485|336.7618|20|1|0|1.1|0.15|5|6|5|22|1|0
DEUDEKSLGNS|1|15|19.85211|5|27|18109.89|1017|10|0.4485|336.7618|20|1|0|1.1|0.15|5|6|5|22|1|0
DEUDEKSWGNS|1|15|19.85211|5|27|3336.032|1017|10|0.4485|336.7618|20|1|0|1.1|0.15|5|6|5|22|1|0
DEUDEKZRGNS|1|15|19.85211|5|27|1429.728|1017|10|0.4485|336.7618|20|1|0|1.1|0.15|5|6|5|22|1|0
DEUDELABGNS|1|15|19.85211|5|27|8101.791|1017|10|0.4485|336.7618|20|1|0|1.1|0.15|5|6|5|22|1|0
DEUDELAUGNS|1|15|19.85211|5|27|9054.943|1017|10|0.4485|336.7618|20|1|0|1.1|0.15|5|6|5|22|1|0
DEUDELPPGNS|1|15|19.85211|5|27|4765.759|1017|10|0.4485|336.7618|20|1|0|1.1|0.15|5|6|5|22|1|0
