pt_graph met
8479 3
8676 3
8677 3
8678 3
8782 3
8783 3
8784 3
8785 3
8786 3
8890 3
8891 3
8892 3
8893 3
8894 3
8895 3
8896 3
9002 3
9003 3
9004 3
9005 3
9006 3
9007 3
9008 3
9009 3
9010 3
9118 3
9119 3
9120 3
9121 3
9122 3
9123 3
9124 3
9125 3
9126 3
9127 3
9240 3
9241 3
9242 3
9243 3
9244 3
9245 3
9246 3
9247 3
9248 3
9249 3
9362 3
9363 3
9364 3
9365 3
9366 3
9367 3
9368 3
9369 3
9485 3
9486 3
9487 3
9488 3
9489 3
9490 3
9491 3
9492 3
9606 3
9607 3
9608 3
9610 3
9611 3
9612 3
9726 3
9730 3
9731 3
37532 3
