pt_graph met
4223 3
4261 3
4262 3
4263 3
4264 3
4265 3
4299 3
4300 3
4301 3
4302 3
4303 3
4304 3
4339 3
4340 3
4341 3
4342 3
4343 3
4344 3
4345 3
4380 3
4381 3
4382 3
4383 3
4384 3
4385 3
4386 3
4419 3
4420 3
4421 3
4422 3
4423 3
4424 3
4458 3
4459 3
4460 3
4461 3
4462 3
4463 3
4494 3
4495 3
4496 3
4497 3
4498 3
4531 3
4532 3
4533 3
4534 3
4569 3
4570 3
4571 3
4572 3
4607 3
4608 3
4609 3
4610 3
4611 3
4647 3
4648 3
4649 3
4650 3
4686 3
4687 3
4688 3
4689 3
4725 3
4726 3
4727 3
4728 3
4729 3
4764 3
4765 3
4766 3
4799 3
4800 3
4801 3
4802 3
4833 3
4834 3
4835 3
4866 3
4867 3
4868 3
36841 3
36846 3
36850 3
36878 3
