vids freq
DEU000030606 0.031138
DEU000030606 0.026401
DEU000030606 0.015593
DEU000030606 0.012127
DEU000030606 0.010158
DEU000030606 0.013794
DEU000030606 0.008934
DEU000030606 0.009796
DEU000030606 0.000312
DEU000030606 0.007592
DEU000030606 0.000514
DEU000030606 0.003174
DEU000030606 0.000097
DEU000030606 0.008188
DEU000030606 0.013337
DEU000030606 0.000008
DEU000030606 0.014177
DEU000030606 0.015809
DEU000030606 0.018262
DEU000030606 0.005934
DEU000030606 0.002521
DEU000030606 0.004997
DEU000030606 0.001878
DEU000030606 0.000885
DEU000030606 0.001273
DEU000030606 0.013324
DEU000030606 0.003847
DEU000030606 0.007374
DEU000030606 0.010001
DEU000030606 0.008537
DEU000030606 0.001213
DEU000030606 0.011364
DEU000030606 0.016029
DEU000030606 0.015169
DEU000030606 0.019331
DEU000030606 0.006801
DEU000030606 0.009979
DEU000030606 0.027435
DEU000030606 0.006094
DEU000030606 0.007869
DEU000030606 0.008359
DEU000030606 0.012461
DEU000030606 0.012321
DEU000030606 0.017683
DEU000030606 0.000348
DEU000030606 0.007866
DEU000030606 0.005235
DEU000030606 0.000131
DEU000030606 0.017625
DEU000030606 0.020249
DEU000030606 0.006497
DEU000030606 0.003695
DEU000030606 0.020686
DEU000030606 0.000362
DEU000030606 0.001362
DEU000030606 0.009516
DEU000030606 0.012512
DEU000030606 0.008702
DEU000030606 0.013001
DEU000030606 0.007963
DEU000030606 0.001932
DEU000030606 0.000049
DEU000030606 0.007927
DEU000030606 0.007770
DEU000030606 0.011686
DEU000030606 0.000049
DEU000030606 0.012590
DEU000030606 0.035159
DEU000030606 0.050449
DEU000030606 0.049871
DEU000030606 0.014810
DEU000030606 0.012184
DEU000030606 0.014599
DEU000030606 0.010629
DEU000030606 0.018312
DEU000030606 0.013206
DEU000030606 0.044809
DEU000030606 0.016161
DEU000030606 0.006466
DEU000030606 0.005428
DEU000030606 0.016054
DEU000030606 0.029454
DEU000030606 0.018362
DEU000030606 0.004955
DEU000030606 0.001492
DEU000030606 0.002223
DEU000030606 0.010163
DEU000030606 0.002288
DEU000030606 0.001221
DEU000030606 0.000293
DEU000030606 0.000492
DEU000030606 0.000924
DEU000050617 0.015152
DEU000050617 0.015152
DEU000050617 0.015152
DEU000050617 0.015152
DEU000050617 0.015152
DEU000050617 0.015152
DEU000050617 0.015152
DEU000050617 0.015152
DEU000050617 0.015152
DEU000050617 0.015152
DEU000050617 0.015152
DEU000050617 0.015152
DEU000050617 0.015152
DEU000050617 0.015152
DEU000050617 0.015152
DEU000050617 0.015152
DEU000050617 0.500000
DEU000050617 0.015152
DEU000050617 0.015152
DEU000050617 0.015152
DEU000050617 0.015152
DEU000050617 0.015152
DEU000050617 0.015152
DEU000050617 0.015152
DEU000050617 0.015152
DEU000050617 0.015152
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.570749
DEU000100601 0.000018
DEU000100601 0.035672
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.035672
DEU000100601 0.214031
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
DEU000100601 0.000018
