pt_graph freq
1146 1
1188 1
1230 1
1231 1
1273 1
1274 1
1275 1
1314 1
1315 1
1356 1
1357 1
1394 1
1395 1
1396 1
1397 1
1434 1
1435 1
1436 1
1437 1
1438 1
1439 1
1480 1
1481 1
1482 1
1483 1
1484 1
1485 1
1486 1
1487 1
1488 1
1528 1
1529 1
1530 1
1531 1
1532 1
1533 1
1534 1
1535 1
1536 1
1576 1
1577 1
1578 1
1579 1
1580 1
1581 1
1582 1
1583 1
1584 1
1585 1
1623 1
1624 1
1625 1
1626 1
1627 1
1628 1
1629 1
1630 1
1631 1
1673 1
1674 1
1675 1
1676 1
1677 1
1678 1
1679 1
1680 1
1681 1
1731 1
1732 1
1733 1
1734 1
1735 1
1736 1
1737 1
1790 1
1792 1
1793 1
1794 1
1795 1
1860 1
1861 1
1862 1
36856 1
36899 1
37200 1
