pt_graph freq
5752 1
5753 1
5793 1
5794 1
5795 1
5796 1
5797 1
5798 1
5835 1
5836 1
5837 1
5838 1
5839 1
5840 1
5841 1
5874 1
5875 1
5876 1
5877 1
5878 1
5879 1
5880 1
5881 1
5914 1
5916 1
5917 1
5918 1
5919 1
5953 1
5954 1
5955 1
5956 1
5957 1
5990 1
5991 1
5992 1
5993 1
5994 1
5995 1
6028 1
6029 1
6030 1
6031 1
6032 1
6033 1
6066 1
6067 1
6068 1
6069 1
6070 1
6071 1
6104 1
6105 1
6106 1
6107 1
6108 1
6109 1
6141 1
6143 1
6144 1
6145 1
6146 1
6179 1
6180 1
6181 1
6182 1
6183 1
6218 1
6220 1
6221 1
6222 1
6223 1
6257 1
6258 1
6259 1
6260 1
6261 1
6262 1
6263 1
6264 1
6297 1
6298 1
6299 1
6300 1
6301 1
6302 1
6303 1
6338 1
6339 1
6340 1
6341 1
6342 1
6343 1
6378 1
6379 1
6380 1
6381 1
6382 1
6383 1
6419 1
6420 1
6421 1
6422 1
6460 1
6461 1
36951 1
36990 1
37073 1
