pt_graph met
1866 3
1934 3
1935 3
2011 3
2012 3
2013 3
2093 3
2178 3
2262 3
2263 3
2341 3
2342 3
2427 3
2428 3
2515 3
2516 3
37012 3
37179 3
37212 3
