vids pt_graph
DEU000030606 5550
DEU000030606 5514
DEU000030606 5551
DEU000030606 5594
DEU000030606 2876
DEU000030606 5478
DEU000030606 5515
DEU000030606 5552
DEU000030606 5595
DEU000030606 5639
DEU000030606 5684
DEU000030606 5730
DEU000030606 2877
DEU000030606 2968
DEU000030606 3059
DEU000030606 3309
DEU000030606 5516
DEU000030606 5553
DEU000030606 5596
DEU000030606 5640
DEU000030606 5685
DEU000030606 3150
DEU000030606 3232
DEU000030606 3382
DEU000030606 3452
DEU000030606 3526
DEU000030606 3656
DEU000030606 5388
DEU000030606 5554
DEU000030606 5686
DEU000030606 3383
DEU000030606 3527
DEU000030606 3593
DEU000030606 3657
DEU000030606 3716
DEU000030606 3775
DEU000030606 3831
DEU000030606 3941
DEU000030606 4054
DEU000030606 5555
DEU000030606 5777
DEU000030606 6204
DEU000030606 3529
DEU000030606 5820
DEU000030606 6641
DEU000030606 3456
DEU000030606 6721
DEU000030606 6565
DEU000030606 6643
DEU000030606 6758
DEU000030606 6795
DEU000030606 6870
DEU000030606 2084
DEU000030606 3890
DEU000030606 6169
DEU000030606 6566
DEU000030606 6644
DEU000030606 6759
DEU000030606 6796
DEU000030606 1435
DEU000030606 2257
DEU000030606 3389
DEU000030606 6408
DEU000030606 6567
DEU000030606 6606
DEU000030606 6645
DEU000030606 6685
DEU000030606 6724
DEU000030606 6760
DEU000030606 6797
DEU000030606 6834
DEU000030606 1625
DEU000030606 2172
DEU000030606 2258
DEU000030606 2337
DEU000030606 6449
DEU000030606 6490
DEU000030606 6530
DEU000030606 6568
DEU000030606 6607
DEU000030606 6646
DEU000030606 6761
DEU000030606 6798
DEU000030606 6835
DEU000030606 6873
DEU000030606 6912
DEU000030606 2259
DEU000030606 5826
DEU000030606 5866
DEU000030606 5946
DEU000030606 6211
DEU000030606 6330
DEU000030606 6531
DEU000030606 6608
DEU000030606 6687
DEU000030606 6836
DEU000030606 6874
DEU000030606 1677
DEU000030606 1734
DEU000030606 1792
DEU000030606 1860
DEU000030606 1929
DEU000030606 2006
DEU000030606 2339
DEU000030606 2424
DEU000030606 4871
DEU000030606 5827
DEU000030606 5867
DEU000030606 5947
DEU000030606 6212
DEU000030606 6291
DEU000030606 6371
DEU000030606 6411
DEU000030606 6451
DEU000030606 6492
DEU000030606 6609
DEU000030606 6688
DEU000030606 6727
DEU000030606 1628
DEU000030606 5085
DEU000030606 5948
DEU000030606 6136
DEU000030606 6174
DEU000030606 6213
DEU000030606 6252
DEU000030606 6292
DEU000030606 6332
DEU000030606 6372
DEU000030606 6412
DEU000030606 6452
DEU000030606 6689
DEU000030606 6728
DEU000030606 1533
DEU000030606 1862
DEU000030606 1931
DEU000030606 5086
DEU000030606 5250
DEU000030606 6024
DEU000030606 6062
DEU000030606 6100
DEU000030606 6137
DEU000030606 6175
DEU000030606 6214
DEU000030606 6253
DEU000030606 6293
DEU000030606 6333
DEU000030606 6373
DEU000030606 6413
DEU000030606 6453
DEU000030606 6494
DEU000030606 6534
DEU000030606 6765
DEU000030606 7553
DEU000030606 7752
DEU000030606 8205
DEU000030606 1630
DEU000030606 5198
DEU000030606 5224
DEU000030606 5251
DEU000030606 5341
DEU000030606 6294
DEU000030606 6334
DEU000030606 6374
DEU000030606 6414
DEU000030606 6454
DEU000030606 6495
DEU000030606 6535
DEU000030606 6573
DEU000030606 6803
DEU000030606 6840
DEU000030606 8206
DEU000030606 8294
DEU000030606 1584
DEU000030606 1631
DEU000030606 4655
DEU000030606 5151
DEU000030606 5175
DEU000030606 5199
DEU000030606 5225
DEU000030606 5310
DEU000030606 5342
DEU000030606 5372
DEU000030606 6295
DEU000030606 6335
DEU000030606 6415
DEU000030606 6455
DEU000030606 6496
DEU000030606 6536
DEU000030606 6574
DEU000030606 6613
DEU000030606 6652
DEU000030606 6692
DEU000030606 6731
DEU000030606 6804
DEU000030606 7754
DEU000030606 7825
DEU000030606 7898
DEU000030606 4968
DEU000030606 5130
DEU000030606 5226
DEU000030606 5282
DEU000030606 5311
DEU000030606 5343
DEU000030606 5373
DEU000030606 6027
DEU000030606 6376
DEU000030606 6416
DEU000030606 6456
DEU000030606 6497
DEU000030606 6537
DEU000030606 6575
DEU000030606 6614
DEU000030606 6653
DEU000030606 6693
DEU000030606 6732
DEU000030606 6805
DEU000030606 10109
DEU000030606 6498
DEU000030606 6538
DEU000030606 6576
DEU000030606 6615
DEU000030606 6654
DEU000030606 6694
DEU000030606 6733
DEU000030606 6769
DEU000030606 6806
DEU000030606 6843
DEU000030606 5313
DEU000030606 5375
DEU000030606 5497
DEU000030606 6577
DEU000030606 6616
DEU000030606 6655
DEU000030606 6695
DEU000030606 6734
DEU000030606 6770
DEU000030606 6807
DEU000030606 6844
DEU000030606 5535
DEU000030606 6617
DEU000030606 6696
DEU000030606 6735
DEU000030606 6771
DEU000030606 6845
DEU000030606 8129
DEU000030606 5437
DEU000030606 5499
DEU000030606 5536
DEU000030606 5705
DEU000030606 6579
DEU000030606 6618
DEU000030606 6657
DEU000030606 6697
DEU000030606 6736
DEU000030606 6772
DEU000030606 6809
DEU000030606 6846
DEU000030606 6884
DEU000030606 7830
DEU000030606 5438
DEU000030606 5500
DEU000030606 5537
DEU000030606 5617
DEU000030606 5661
DEU000030606 5706
DEU000030606 5752
DEU000030606 5795
DEU000030606 6542
DEU000030606 6698
DEU000030606 6737
DEU000030606 6847
DEU000030606 2982
DEU000030606 5439
DEU000030606 5501
DEU000030606 5618
DEU000030606 5707
DEU000030606 6581
DEU000030606 6620
DEU000030606 6659
DEU000030606 6699
DEU000030606 6738
DEU000030606 6774
DEU000030606 6811
DEU000030606 6848
DEU000030606 7832
DEU000030606 7905
DEU000030606 7980
DEU000030606 8054
DEU000030606 8132
DEU000030606 8214
DEU000030606 8302
DEU000030606 8394
DEU000030606 8489
DEU000030606 8585
DEU000030606 8690
DEU000030606 8798
DEU000030606 2894
DEU000030606 2983
DEU000030606 5009
DEU000030606 5207
DEU000030606 5539
DEU000030606 6504
DEU000030606 6582
DEU000030606 6621
DEU000030606 6660
DEU000030606 6700
DEU000030606 6739
DEU000030606 6775
DEU000030606 7906
DEU000030606 7981
DEU000030606 8055
DEU000030606 8133
DEU000030606 8215
DEU000030606 8303
DEU000030606 8395
DEU000030606 8490
DEU000030606 8586
DEU000030606 8691
DEU000030606 8799
DEU000030606 8910
DEU000030606 9026
DEU000030606 9510
DEU000030606 2612
DEU000030606 6583
DEU000030606 6813
DEU000030606 7834
DEU000030606 7982
DEU000030606 8056
DEU000030606 8134
DEU000030606 8216
DEU000030606 8491
DEU000030606 8587
DEU000030606 8692
DEU000030606 8800
DEU000030606 8911
DEU000030606 9027
DEU000030606 9144
DEU000030606 9265
DEU000030606 9387
DEU000030606 9511
DEU000030606 9633
DEU000030606 9751
DEU000030606 2706
DEU000030606 2800
DEU000030606 2896
DEU000030606 5756
DEU000030606 6584
DEU000030606 6623
DEU000030606 6662
DEU000030606 6889
DEU000030606 7694
DEU000030606 8912
DEU000030606 9028
DEU000030606 9145
DEU000030606 9388
DEU000030606 9512
DEU000030606 2707
DEU000030606 2801
DEU000030606 5711
DEU000030606 5757
DEU000030606 5800
DEU000030606 5842
DEU000030606 5919
DEU000030606 6547
DEU000030606 6703
DEU000030606 9146
DEU000030606 9267
DEU000030606 9389
DEU000030606 2615
DEU000030606 2708
DEU000030606 5801
DEU000030606 5843
DEU000030606 5883
DEU000030606 5920
DEU000030606 5958
DEU000030606 5996
DEU000030606 6034
DEU000030606 6467
DEU000030606 5884
DEU000030606 5846
DEU000030606 6152
DEU000030606 6190
DEU000030606 7460
DEU000030606 6860
DEU000050617 4955
DEU000050617 4977
DEU000050617 5080
