pt_graph abundance
0 0
0 1
0 1
216 0.00043812
216 0
216 0
217 0.00043812
217 0
217 0
218 0.00016529
218 0
218 0
239 0.00043812
239 0
239 0
240 0.00043812
240 0
240 0
241 0.00016529
241 0
241 0
263 0.00043812
263 0
263 0
264 0.00043812
264 0
264 0
265 0.00016529
265 0
265 0
285 0.00043812
285 0
285 0
286 0.00016529
286 0
286 0
287 0.00016529
287 0
287 0
308 0.00043812
308 0
308 0
309 0.00016529
309 0
309 0
331 0.00016529
331 0
331 0
354 0.00016529
354 0
354 0
35818 0.00016529
35818 0
35818 0
35866 0.00016529
35866 0
35866 0
35867 0.00016529
35867 0
35867 0
35868 0.00016529
35868 0
35868 0
35869 0.00016529
35869 0
35869 0
35870 0.00016529
35870 0
35870 0
35914 0.00016529
35914 0
35914 0
35915 0.00016529
35915 0
35915 0
35916 0.00016529
35916 0
35916 0
35917 0.00043812
35917 0
35917 0
35918 0.00043812
35918 0
35918 0
35919 0.00016529
35919 0
35919 0
35920 0.00016529
35920 0
35920 0
35960 0.00016529
35960 0
35960 0
35961 0.00016529
35961 0
35961 0
35962 0.00016529
35962 0
35962 0
35963 0.00016529
35963 0
35963 0
35964 0.00043812
35964 0
35964 0
35965 0.00043812
35965 0
35965 0
35966 0.00043812
35966 0
35966 0
35967 0.00043812
35967 0
35967 0
35968 0.00043812
35968 0
35968 0
35969 0.00016529
35969 0
35969 0
35970 0.00016529
35970 0
35970 0
36004 0.00016529
36004 0
36004 0
36005 0.00016529
36005 0
36005 0
36006 0.00016529
36006 0
36006 0
36007 0.00016529
36007 0
36007 0
36008 0.00016529
36008 0
36008 0
36009 0.00016529
36009 0
36009 0
36010 0.00016529
36010 0
36010 0
36011 0.00043812
36011 0
36011 0
36012 0.00043812
36012 0
36012 0
36013 0.00043812
36013 0
36013 0
36014 0.00064935
36014 0
36014 0
36015 0.00043812
36015 0
36015 0
36016 0.00043812
36016 0
36016 0
36017 0.00043812
36017 0
36017 0
36018 0.00043812
36018 0
36018 0
36019 0.00016529
36019 0
36019 0
36052 0.00016529
36052 0
36052 0
36053 0.00016529
36053 0
36053 0
36054 0.00043812
36054 0
36054 0
36055 0.00043812
36055 0
36055 0
36056 0.00043812
36056 0
36056 0
36057 0.00043812
36057 0
36057 0
36058 0.00043812
36058 0
36058 0
36059 0.00016529
36059 0
36059 0
36060 0.00043812
36060 0
36060 0
36061 0.00064935
36061 0
36061 0
36062 0.00064935
36062 0
36062 0
36063 0.00064935
36063 0
36063 0
36064 0.00064935
36064 0
36064 0
36065 0.00064935
36065 0
36065 0
36066 0.00064935
36066 0
36066 0
36067 0.00043812
36067 0
36067 0
36068 0.00043812
36068 0
36068 0
36069 0.00016529
36069 0
36069 0
36098 0.00016529
36098 0
36098 0
36099 0.00043812
36099 0
36099 0
36100 0.00043812
36100 0
36100 0
36101 0.00064935
36101 0
36101 0
36102 0.00064935
36102 0
36102 0
36103 0.00064935
36103 0
36103 0
36104 0.00064935
36104 0
36104 0
36105 0.00043812
36105 0
36105 0
36106 0.00043812
36106 0
36106 0
36107 0.00043812
36107 0
36107 0
36108 0.00064935
36108 0
36108 0
36109 0.00064935
36109 0
36109 0
36110 0.00064935
36110 0
36110 0
36111 0.00064935
36111 0
36111 0
36112 0.00064935
36112 0
36112 0
36113 0.00064935
36113 0
36113 0
36114 0.00064935
36114 0
36114 0
36115 0.00064935
36115 0
36115 0
36116 0.00043812
36116 0
36116 0
36117 0.00016529
36117 0
36117 0
36143 0.00016529
36143 0
36143 0
36144 0.00043812
36144 0
36144 0
36145 0.00043812
36145 0
36145 0
36146 0.00064935
36146 0
36146 0
36147 0.00064935
36147 0
36147 0
36148 0.00064935
36148 0
36148 0
36149 0.00064935
36149 0
36149 0
36150 0.00064935
36150 0
36150 0
36151 0.00064935
36151 0
36151 0
36152 0.00043812
36152 0
36152 0
36153 0.00043812
36153 0
36153 0
36154 0.00064935
36154 0
36154 0
36155 0.00064935
36155 0
36155 0
36156 0.00064935
36156 0
36156 0
36157 0.00064935
36157 0
36157 0
36158 0.00064935
36158 0
36158 0
36159 0.00064935
36159 0
36159 0
36160 0.00064935
36160 0
36160 0
36161 0.00064935
36161 0
36161 0
36162 0.00064935
36162 0
36162 0
36163 0.00043812
36163 0
36163 0
36164 0.00016529
36164 0
36164 0
36188 0.00016529
36188 0
36188 0
