pt_graph met
10153 3
10154 3
10155 3
10280 3
10281 3
10282 3
10283 3
10284 3
10408 3
10409 3
10410 3
10411 3
10412 3
10413 3
10531 3
10532 3
10533 3
10534 3
10535 3
10772 3
10892 3
11013 3
11014 3
11015 3
11016 3
11141 3
11142 3
11143 3
11144 3
11145 3
11267 3
11268 3
11269 3
11270 3
11271 3
11399 3
11400 3
11401 3
11402 3
11403 3
11404 3
11539 3
11540 3
11541 3
11542 3
11543 3
11544 3
11684 3
11685 3
11686 3
11687 3
11688 3
11689 3
11825 3
11826 3
11827 3
11828 3
11829 3
11830 3
11972 3
11973 3
11974 3
11975 3
11976 3
11977 3
12125 3
12126 3
12127 3
12128 3
12129 3
12130 3
12280 3
12281 3
12282 3
12283 3
12284 3
12285 3
12444 3
12445 3
12446 3
12447 3
12448 3
12608 3
12609 3
12610 3
12611 3
12778 3
12779 3
37700 3
