pt_graph met
2716 3
2717 3
2718 3
2719 3
2720 3
2809 3
2810 3
2811 3
2812 3
2813 3
2814 3
2815 3
2904 3
2905 3
2906 3
2907 3
2908 3
2909 3
2910 3
2991 3
2992 3
2993 3
2994 3
2995 3
2996 3
2997 3
2999 3
3081 3
3082 3
3083 3
3084 3
3085 3
3086 3
3087 3
3088 3
3167 3
3168 3
3169 3
3170 3
3171 3
3172 3
3173 3
3248 3
3249 3
3250 3
3251 3
3252 3
3253 3
3254 3
3255 3
3325 3
3326 3
3327 3
3328 3
3329 3
3330 3
3331 3
3332 3
3398 3
3399 3
3400 3
3401 3
3402 3
3403 3
3404 3
3468 3
3469 3
3470 3
3471 3
3472 3
3473 3
3474 3
3475 3
3542 3
3543 3
3544 3
3545 3
3546 3
3547 3
3608 3
3609 3
3610 3
3611 3
3612 3
3613 3
3672 3
3673 3
3674 3
3675 3
3676 3
3733 3
3734 3
3735 3
3736 3
3791 3
3792 3
3793 3
3794 3
3795 3
3846 3
3847 3
3848 3
3849 3
3901 3
3902 3
3903 3
3904 3
3905 3
3955 3
3956 3
3957 3
3958 3
4015 3
4016 3
4017 3
36992 3
37096 3
37693 3
