pt_graph met
4743 3
4744 3
4745 3
4746 3
4747 3
4779 3
4780 3
4781 3
4782 3
4783 3
4784 3
4785 3
4815 3
4816 3
4817 3
4818 3
4819 3
4820 3
4821 3
4849 3
4850 3
4851 3
4852 3
4853 3
4854 3
4855 3
4856 3
4882 3
4883 3
4884 3
4885 3
4886 3
4887 3
4909 3
4910 3
4911 3
4912 3
4931 3
4932 3
4933 3
4934 3
4952 3
4953 3
4954 3
4974 3
4975 3
4976 3
4991 3
4992 3
4993 3
4994 3
5007 3
5008 3
5009 3
5010 3
5022 3
5023 3
5024 3
5025 3
5038 3
5039 3
5040 3
5041 3
5054 3
5055 3
5056 3
5057 3
5072 3
5073 3
5074 3
5075 3
5094 3
5095 3
5096 3
5097 3
5098 3
5115 3
5116 3
5117 3
5118 3
5137 3
5138 3
5139 3
