pt_graph met
10895 3
10896 3
10897 3
10898 3
11017 3
11018 3
11019 3
11020 3
11021 3
11022 3
11146 3
11147 3
11148 3
11149 3
11150 3
11272 3
11273 3
11274 3
11275 3
11276 3
11405 3
11406 3
11407 3
11408 3
11545 3
11546 3
11547 3
11548 3
11549 3
11690 3
11691 3
11692 3
11693 3
11831 3
11832 3
11833 3
11834 3
11978 3
11979 3
11980 3
12134 3
12135 3
12136 3
12137 3
12290 3
12291 3
12292 3
12293 3
12294 3
12295 3
12296 3
12453 3
12454 3
12455 3
12457 3
12458 3
12459 3
12618 3
12619 3
12620 3
12621 3
12622 3
12623 3
12624 3
12787 3
12788 3
12789 3
12791 3
12792 3
12793 3
12794 3
12959 3
12960 3
12961 3
12962 3
12963 3
12964 3
12965 3
12966 3
13132 3
13133 3
13134 3
13135 3
13137 3
13138 3
13304 3
13305 3
13306 3
13307 3
13308 3
13480 3
13481 3
13482 3
13483 3
13484 3
13656 3
13657 3
13658 3
13659 3
13660 3
13837 3
13838 3
37623 3
37703 3
37706 3
37707 3
