pt_graph met
5382 3
5412 3
5441 3
5442 3
5472 3
5473 3
5503 3
5504 3
5505 3
5506 3
5540 3
5541 3
5542 3
5543 3
5544 3
5545 3
5577 3
5578 3
5579 3
5580 3
5581 3
5582 3
5583 3
5584 3
5585 3
5620 3
5621 3
5622 3
5623 3
5624 3
5625 3
5626 3
5627 3
5628 3
5629 3
5630 3
5664 3
5665 3
5666 3
5667 3
5668 3
5669 3
5670 3
5671 3
5672 3
5673 3
5709 3
5710 3
5711 3
5712 3
5713 3
5714 3
5715 3
5716 3
5717 3
5718 3
5755 3
5756 3
5757 3
5758 3
5759 3
5760 3
5761 3
5762 3
5763 3
5798 3
5799 3
5800 3
5801 3
5802 3
5803 3
5804 3
5805 3
5841 3
5842 3
5843 3
5844 3
5845 3
5846 3
5881 3
5882 3
5885 3
5919 3
5920 3
5958 3
