pt_graph met
3057 3
3058 3
3147 3
3148 3
3149 3
3229 3
3230 3
3231 3
3232 3
3306 3
3307 3
3308 3
3309 3
3310 3
3311 3
3378 3
3379 3
3380 3
3381 3
3382 3
3383 3
3448 3
3449 3
3450 3
3451 3
3452 3
3453 3
3454 3
3522 3
3523 3
3524 3
3525 3
3526 3
3527 3
3528 3
3590 3
3591 3
3592 3
3593 3
3594 3
3653 3
3654 3
3655 3
3656 3
3657 3
3658 3
3713 3
3714 3
3715 3
3716 3
3717 3
3774 3
3775 3
3776 3
3830 3
3831 3
3832 3
3884 3
3885 3
3886 3
3940 3
3941 3
3999 3
4000 3
4053 3
4054 3
4101 3
36849 3
36864 3
36889 3
