pt_graph freq
4608 0.25
4608 0.75
4698 0.25
4698 0.75
4757 0.25
4757 0.75
4758 0.25
4758 0.75
4760 0.25
4760 0.75
4788 0.25
4788 0.75
4789 0.25
4789 0.75
4790 0.25
4790 0.75
4791 0.25
4791 0.75
4826 0.25
4826 0.75
4854 0.25
4854 0.75
4864 0.25
4864 0.75
4867 0.25
4867 0.75
4897 0.25
4897 0.75
4907 0.25
4907 0.75
4955 0.25
4955 0.75
5002 0.25
5002 0.75
5042 0.25
5042 0.75
5047 0.25
5047 0.75
5084 0.25
5084 0.75
5085 0.25
5085 0.75
5086 0.25
5086 0.75
5090 0.25
5090 0.75
5091 0.25
5091 0.75
5117 0.25
5117 0.75
5127 0.25
5127 0.75
5133 0.25
5133 0.75
5158 0.25
5158 0.75
5173 0.25
5173 0.75
5176 0.25
5176 0.75
5197 0.25
5197 0.75
5210 0.25
5210 0.75
5211 0.25
5211 0.75
5213 0.25
5213 0.75
5236 0.25
5236 0.75
5237 0.25
5237 0.75
5247 0.25
5247 0.75
5248 0.25
5248 0.75
5251 0.25
5251 0.75
5284 0.25
5284 0.75
5285 0.25
5285 0.75
5308 0.25
5308 0.75
5313 0.25
5313 0.75
5314 0.25
5314 0.75
5350 0.25
5350 0.75
5352 0.25
5352 0.75
5366 0.25
5366 0.75
5390 0.25
5390 0.75
5404 0.25
5404 0.75
5427 0.25
5427 0.75
5442 0.25
5442 0.75
5456 0.25
5456 0.75
5463 0.25
5463 0.75
5464 0.25
5464 0.75
5465 0.25
5465 0.75
5466 0.25
5466 0.75
5503 0.25
5503 0.75
5504 0.25
5504 0.75
5542 0.25
5542 0.75
5543 0.25
5543 0.75
5545 0.25
5545 0.75
5580 0.25
5580 0.75
5581 0.25
5581 0.75
5583 0.25
5583 0.75
5584 0.25
5584 0.75
5585 0.25
5585 0.75
5614 0.25
5614 0.75
5617 0.25
5617 0.75
5620 0.25
5620 0.75
5622 0.25
5622 0.75
5623 0.25
5623 0.75
5624 0.25
5624 0.75
5654 0.25
5654 0.75
5655 0.25
5655 0.75
5661 0.25
5661 0.75
5663 0.25
5663 0.75
5664 0.25
5664 0.75
5701 0.25
5701 0.75
5704 0.25
5704 0.75
5705 0.25
5705 0.75
5706 0.25
5706 0.75
5718 0.25
5718 0.75
5727 0.25
5727 0.75
5739 0.25
5739 0.75
5741 0.25
5741 0.75
5743 0.25
5743 0.75
5744 0.25
5744 0.75
5745 0.25
5745 0.75
5746 0.25
5746 0.75
5780 0.25
5780 0.75
5781 0.25
5781 0.75
5782 0.25
5782 0.75
5784 0.25
5784 0.75
5785 0.25
5785 0.75
5786 0.25
5786 0.75
5787 0.25
5787 0.75
5788 0.25
5788 0.75
5819 0.25
5819 0.75
5820 0.25
5820 0.75
5821 0.25
5821 0.75
5824 0.25
5824 0.75
5825 0.25
5825 0.75
5826 0.25
5826 0.75
5827 0.25
5827 0.75
5828 0.25
5828 0.75
5833 0.25
5833 0.75
5834 0.25
5834 0.75
5855 0.25
5855 0.75
5856 0.25
5856 0.75
5858 0.25
5858 0.75
5860 0.25
5860 0.75
5862 0.25
5862 0.75
5863 0.25
5863 0.75
5864 0.25
5864 0.75
5865 0.25
5865 0.75
5866 0.25
5866 0.75
5871 0.25
5871 0.75
5872 0.25
5872 0.75
5873 0.25
5873 0.75
5874 0.25
5874 0.75
5894 0.25
5894 0.75
5896 0.25
5896 0.75
5897 0.25
5897 0.75
5898 0.25
5898 0.75
5903 0.25
5903 0.75
5904 0.25
5904 0.75
5905 0.25
5905 0.75
5906 0.25
5906 0.75
5907 0.25
5907 0.75
5910 0.25
5910 0.75
5911 0.25
5911 0.75
5931 0.25
5931 0.75
5933 0.25
