pt_graph met
12070 3
12071 3
12224 3
12225 3
12386 3
12387 3
12551 3
12720 3
12721 3
12891 3
12892 3
12893 3
13062 3
13063 3
13064 3
13235 3
13236 3
13237 3
13408 3
13409 3
13410 3
13411 3
13412 3
13585 3
13586 3
13587 3
13588 3
13760 3
13761 3
13762 3
13763 3
13764 3
13765 3
13941 3
13942 3
13943 3
13944 3
13945 3
13946 3
13947 3
13948 3
14123 3
14124 3
14125 3
14126 3
14127 3
14128 3
14129 3
14130 3
14309 3
14310 3
14311 3
14312 3
14313 3
14314 3
14315 3
14491 3
14492 3
14493 3
14494 3
14495 3
14496 3
14497 3
14675 3
14676 3
14677 3
14678 3
14679 3
14680 3
14681 3
14858 3
14859 3
14860 3
14861 3
14862 3
14863 3
14864 3
15039 3
15040 3
15041 3
15042 3
15043 3
15221 3
15222 3
15223 3
15224 3
15400 3
15401 3
15402 3
15403 3
15575 3
15576 3
15577 3
37817 3
