pt_graph met
1628 3
1629 3
1676 3
1677 3
1678 3
1679 3
1680 3
1681 3
1732 3
1733 3
1734 3
1735 3
1736 3
1737 3
1738 3
1790 3
1792 3
1793 3
1794 3
1795 3
1796 3
1857 3
1858 3
1860 3
1861 3
1862 3
1863 3
1864 3
1865 3
1926 3
1927 3
1928 3
1929 3
1930 3
1931 3
1932 3
1933 3
1934 3
2003 3
2004 3
2005 3
2006 3
2007 3
2008 3
2009 3
2010 3
2011 3
2012 3
2085 3
2086 3
2087 3
2088 3
2089 3
2090 3
2091 3
2092 3
2093 3
2171 3
2172 3
2173 3
2174 3
2175 3
2176 3
2177 3
2178 3
2257 3
2258 3
2259 3
2260 3
2261 3
2262 3
2336 3
2337 3
2338 3
2339 3
2340 3
2341 3
2421 3
2422 3
2423 3
2424 3
2425 3
2426 3
2507 3
2508 3
2509 3
2510 3
2511 3
2512 3
2513 3
2514 3
2598 3
2599 3
2600 3
2601 3
2602 3
2603 3
2604 3
2605 3
2606 3
2607 3
2691 3
2692 3
2693 3
2694 3
2695 3
2696 3
2697 3
2698 3
2699 3
2700 3
2784 3
2785 3
2786 3
2787 3
2788 3
2789 3
2790 3
2791 3
2881 3
2882 3
2883 3
2884 3
2885 3
2887 3
2973 3
2974 3
2975 3
2976 3
3067 3
36891 3
36936 3
37012 3
37059 3
37116 3
37179 3
37200 3
37212 3
37664 3
