pt_graph met
429 3
430 3
452 3
453 3
454 3
455 3
456 3
476 3
477 3
478 3
479 3
500 3
501 3
502 3
503 3
525 3
526 3
527 3
528 3
550 3
551 3
552 3
553 3
576 3
577 3
578 3
579 3
602 3
603 3
604 3
605 3
628 3
629 3
630 3
631 3
632 3
655 3
656 3
657 3
658 3
682 3
683 3
684 3
685 3
710 3
711 3
712 3
713 3
738 3
739 3
740 3
741 3
768 3
769 3
770 3
771 3
799 3
800 3
801 3
829 3
830 3
831 3
861 3
862 3
863 3
864 3
892 3
893 3
894 3
895 3
924 3
925 3
926 3
957 3
958 3
36824 3
36829 3
36831 3
36834 3
37051 3
37682 3
