pt_graph scale
1792 0
1792 43.8114950650584
1792 43.8114950650584
1792 43.8114950650584
1792 43.8114950650584
1792 0
1792 12.5378428802985
1792 12.1587933432607
1792 12.1587933432607
1792 12.1587933432607
1792 12.1587933432607
1792 3.54140127388536
1792 3.54140127388536
1792 3.54140127388536
1792 3.54140127388536
1792 3.54140127388536
1792 0
1792 6.16737681889098
1792 0
1792 0
1792 0
1792 0
1792 7.60411635031468
1792 7.60411635031468
1792 7.60411635031468
1792 0
1792 0
1792 2.47297297297298
1792 2.47297297297298
1792 0
1792 0
1792 0
1792 0
1792 0
1792 0
1792 0
1792 46.6666666666666
1860 0
1860 43.8114950650584
1860 43.8114950650584
1860 43.8114950650584
1860 43.8114950650584
1860 0
1860 12.5378428802985
1860 12.1587933432607
1860 12.1587933432607
1860 12.1587933432607
1860 12.1587933432607
1860 3.54140127388536
1860 3.54140127388536
1860 3.54140127388536
1860 3.54140127388536
1860 3.54140127388536
1860 0
1860 6.16737681889098
1860 0
1860 0
1860 0
1860 0
1860 7.60411635031468
1860 7.60411635031468
1860 7.60411635031468
1860 0
1860 0
1860 2.47297297297298
1860 2.47297297297298
1860 0
1860 0
1860 0
1860 0
1860 0
1860 0
1860 0
1860 46.6666666666666
1929 0
1929 43.8114950650584
1929 43.8114950650584
1929 43.8114950650584
1929 43.8114950650584
1929 0
1929 12.5378428802985
1929 12.1587933432607
1929 12.1587933432607
1929 12.1587933432607
1929 12.1587933432607
1929 3.54140127388536
1929 3.54140127388536
1929 3.54140127388536
1929 3.54140127388536
1929 3.54140127388536
1929 0
1929 6.16737681889098
1929 0
1929 0
1929 0
1929 0
1929 7.60411635031468
1929 7.60411635031468
1929 7.60411635031468
1929 0
1929 0
1929 2.47297297297298
1929 2.47297297297298
1929 0
1929 0
1929 0
1929 0
1929 0
1929 0
1929 0
1929 46.6666666666666
2006 0
2006 43.8114950650584
2006 43.8114950650584
2006 43.8114950650584
2006 43.8114950650584
2006 0
2006 12.5378428802985
2006 12.1587933432607
2006 12.1587933432607
2006 12.1587933432607
2006 12.1587933432607
2006 3.54140127388536
2006 3.54140127388536
2006 3.54140127388536
2006 3.54140127388536
2006 3.54140127388536
2006 0
2006 6.16737681889098
2006 0
2006 0
2006 0
2006 0
2006 7.60411635031468
2006 7.60411635031468
2006 7.60411635031468
2006 0
2006 0
2006 2.47297297297298
2006 2.47297297297298
2006 0
2006 0
2006 0
2006 0
2006 0
2006 0
2006 0
2006 46.6666666666666
2088 0
2088 43.8114950650584
2088 43.8114950650584
