pt_graph freq
7801 0.75
7872 0.75
7945 0.75
7946 0.75
7947 0.75
8020 0.75
8097 0.75
8175 0.75
12127 0.75
12279 0.75
12441 0.75
12443 0.75
12444 0.75
12445 0.75
12609 0.75
12779 0.75
12951 0.75
12952 0.75
13124 0.75
13125 0.75
13650 0.75
14916 0.75
15445 0.25
15619 0.25
15620 0.25
16488 0.25
18743 0.25
18744 0.25
18917 0.25
18918 0.25
19093 0.25
19096 0.25
19449 0.25
19626 0.25
19627 0.25
19800 0.25
19986 0.25
20146 0.25
20305 0.25
20464 0.25
20465 0.25
20747 0.25
20748 0.25
20749 0.25
20750 0.25
20751 0.25
20883 0.25
21009 0.25
