DEU000030606|0.903614457831324|7755.91566265058|0.00276028877706134|0.43038421752757|63.889793103448|0|34.09|18.6666666666667|17369.2891566265|88948.1686746986|4|4|4
DEU000050617|1.33304647160068|3388.08605851979|0.0141043538329789|0.500128130030859|96.7500602161608|0|34.09|10.1666666666667|11862.2865748709|77733.6493115317|4|4|4
DEU000100601|6.49892857142854|215656.174821428|0.00107332393875891|0.154768162688611|2503.11719046374|0|42.48|159.21|285105.678749999|15521623.1223214|4|4|4
DEU000100614|1.33304647160068|3388.08605851979|0.0141043538329789|0.500128130030859|96.7500602161608|0|34.09|10.1666666666667|11862.2865748709|77733.6493115317|4|4|4
DEU000120400|6.27742223502302|177845.881116071|0.00314884424185634|0.201624233142542|2143.50096514761|0|40.3825|129.490833333333|235308.315514113|11883572.9546443|4|4|4
DEU000120500|3.42222222222222|13089.2|0.000573992187774359|0.288691064217881|369.361920393927|0|34.09|36.3333333333333|36762.2888888889|337449.533333333|4|4|4
DEU000150400|5.83440956221199|102225.293705357|0.00729988484805121|0.295336374050406|1424.26851451535|0|36.1875|70.0525|135713.589042339|4607472.61929003|4|4|4
DEU000200602|0.903614457831324|7755.91566265058|0.00276028877706134|0.43038421752757|63.889793103448|0|34.09|18.6666666666667|17369.2891566265|88948.1686746986|4|4|4
DEU000200606|3.42222222222222|13089.2|0.000573992187774359|0.288691064217881|369.361920393927|0|34.09|36.3333333333333|36762.2888888889|337449.533333333|4|4|4
DEU000300601|11.9116964285714|184100.968616071|0.00171258303314908|0.201266287151873|2966.02247596265|0|40.3825|151.990833333333|342022.0590625|13313835.479241|4|4|4
DEU000320601|28.15|89435.35|0.00363036031631959|0.340760660541659|4354.73833245937|0|34.09|130.333333333333|512771.2|6690472.54999999|4|4|4
DEU000340500|3.42222222222222|13089.2|0.000573992187774359|0.288691064217881|369.361920393927|0|34.09|36.3333333333333|36762.2888888889|337449.533333333|4|4|4
DEU000410637|1.04675846242111|6299.97246127365|0.00654164379570053|0.453632188362|74.8432154743522|0|34.09|15.8333333333334|15533.6216293746|85209.995553643|4|4|4
DEU000430612|1.33304647160068|3388.08605851979|0.0141043538329789|0.500128130030859|96.7500602161608|0|34.09|10.1666666666667|11862.2865748709|77733.6493115317|4|4|4
DEU000560300|0.903614457831324|7755.91566265058|0.00276028877706134|0.43038421752757|63.889793103448|0|34.09|18.6666666666667|17369.2891566265|88948.1686746986|4|4|4
DEU000560606|1.33304647160068|3388.08605851979|0.0141043538329789|0.500128130030859|96.7500602161608|0|34.09|10.1666666666667|11862.2865748709|77733.6493115317|4|4|4
DEU000690602|5.61290322580647|64415.0000000002|0.00937540515114864|0.342192444504337|1064.65228919922|0|34.09|40.3333333333333|85916.2258064519|969422.451612903|4|4|4
