pt_graph met
7489 3
7548 3
7612 3
7748 3
7818 3
7819 3
7890 3
7892 3
7964 3
7965 3
7966 3
7967 3
7968 3
8038 3
8039 3
8040 3
8041 3
8042 3
8043 3
8116 3
8117 3
8118 3
8119 3
8120 3
8195 3
8196 3
8197 3
8198 3
8199 3
8200 3
8278 3
8279 3
8280 3
8281 3
8282 3
8283 3
8284 3
8366 3
8367 3
8368 3
8369 3
8370 3
8371 3
8458 3
8459 3
8460 3
8461 3
8462 3
8463 3
8553 3
8555 3
8556 3
8557 3
8558 3
8652 3
8653 3
8654 3
8655 3
8757 3
8758 3
8759 3
8760 3
8761 3
8865 3
8866 3
8867 3
8868 3
8976 3
8977 3
8978 3
8979 3
8980 3
9092 3
9093 3
9094 3
9095 3
