0 0.0001 0.001 0.016 0.2021 0.7979 0.984 0.999 0.9999 1 1 1 1 1
0 0 0.0001 0.0005 0.0034 0.0209 0.1177 0.4544 0.8386 0.9701 0.9951 0.9992 0.9999 1
0 0 0.0001 0.0005 0.0034 0.0209 0.1177 0.4544 0.8386 0.9701 0.9951 0.9992 0.9999 1
0 0 0.0001 0.0005 0.0034 0.0209 0.1177 0.4544 0.8386 0.9701 0.9951 0.9992 0.9999 1
0 0 0.0001 0.0005 0.0034 0.0209 0.1177 0.4544 0.8386 0.9701 0.9951 0.9992 0.9999 1
0.4318 0.9221 0.9946 0.9997 1 1 1 1 1 1 1 1 1 1
0 0.0001 0.001 0.016 0.2021 0.7979 0.984 0.999 0.9999 1 1 1 1 1
0 0.0001 0.001 0.016 0.2021 0.7979 0.984 0.999 0.9999 1 1 1 1 1
0 0.0001 0.001 0.016 0.2021 0.7979 0.984 0.999 0.9999 1 1 1 1 1
0 0.0001 0.001 0.016 0.2021 0.7979 0.984 0.999 0.9999 1 1 1 1 1
0 0.0001 0.001 0.016 0.2021 0.7979 0.984 0.999 0.9999 1 1 1 1 1
0 0 0.0001 0.0005 0.0034 0.0209 0.1177 0.4544 0.8386 0.9701 0.9951 0.9992 0.9999 1
0 0 0.0001 0.0005 0.0034 0.0209 0.1177 0.4544 0.8386 0.9701 0.9951 0.9992 0.9999 1
0 0 0.0001 0.0005 0.0034 0.0209 0.1177 0.4544 0.8386 0.9701 0.9951 0.9992 0.9999 1
0 0 0.0001 0.0005 0.0034 0.0209 0.1177 0.4544 0.8386 0.9701 0.9951 0.9992 0.9999 1
0 0 0.0001 0.0005 0.0034 0.0209 0.1177 0.4544 0.8386 0.9701 0.9951 0.9992 0.9999 1
0 0.0001 0.001 0.016 0.2021 0.7979 0.984 0.999 0.9999 1 1 1 1 1
0 0 0.0001 0.0005 0.0034 0.0209 0.1177 0.4544 0.8386 0.9701 0.9951 0.9992 0.9999 1
0 0 0 0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 0 0 0 1
0.4318 0.9221 0.9946 0.9997 1 1 1 1 1 1 1 1 1 1
0 0.0001 0.001 0.016 0.2021 0.7979 0.984 0.999 0.9999 1 1 1 1 1
0 0.0001 0.001 0.016 0.2021 0.7979 0.984 0.999 0.9999 1 1 1 1 1
0 0.0001 0.001 0.016 0.2021 0.7979 0.984 0.999 0.9999 1 1 1 1 1
0 0.0001 0.001 0.016 0.2021 0.7979 0.984 0.999 0.9999 1 1 1 1 1
0.4318 0.9221 0.9946 0.9997 1 1 1 1 1 1 1 1 1 1
0 0.0001 0.001 0.016 0.2021 0.7979 0.984 0.999 0.9999 1 1 1 1 1
0 0.0001 0.001 0.016 0.2021 0.7979 0.984 0.999 0.9999 1 1 1 1 1
0 0.0001 0.001 0.016 0.2021 0.7979 0.984 0.999 0.9999 1 1 1 1 1
0 0 0.0001 0.0005 0.0034 0.0209 0.1177 0.4544 0.8386 0.9701 0.9951 0.9992 0.9999 1
0 0 0.0001 0.0005 0.0034 0.0209 0.1177 0.4544 0.8386 0.9701 0.9951 0.9992 0.9999 1
0 0 0.0001 0.0005 0.0034 0.0209 0.1177 0.4544 0.8386 0.9701 0.9951 0.9992 0.9999 1
0 0.0001 0.001 0.016 0.2021 0.7979 0.984 0.999 0.9999 1 1 1 1 1
0 0 0.0001 0.0005 0.0034 0.0209 0.1177 0.4544 0.8386 0.9701 0.9951 0.9992 0.9999 1
0 0 0.0001 0.0005 0.0034 0.0209 0.1177 0.4544 0.8386 0.9701 0.9951 0.9992 0.9999 1
0 0 0 0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 0 0 0 1
